HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
4 0 14			0	0		0		0.3		0		1.986
0 0 20			-1	-1		86.7262629237		0.326626633387		86.7262629237		0.4542
3 7 3			0.5	-0.5		44.4375584265		0.326576520647		88.875116853		0.8954
0 2 18			-1	-1.5		61.8779474051		0.319640599502		185.633842215		0.3755
2 0 4			0.5	-1.0		57.4367265247		0.319708606199		229.746906099		1.3874
5 5 5			0.5	-0.5		50.8293994915		0.319755039975		254.146997457		1.5862
2 0 14			-1	-1.5		461.917030046		0.315382658478		2771.50218027		0.2634
5 1 13			0.5	-1.0		460.87964442		0.335395022926		3226.15751094		0.4567
0 6 8			-1	-2.0		461.045755992		0.336343018613		3688.36604793		0.7694
7 3 3			0.5	-1.5		410.179065486		0.336343018613		3691.61158937		1.9283
2 2 0			0.5	-1.0		369.432600727		0.336343018613		3694.32600727		11.1953
3 1 15			-1	-2.0		390.982407918		0.336879748547		4300.8064871		0.2871
6 4 0			0.5	-1.5		368.463636636		0.336879748547		4421.56363963		1.8287
3 7 5			0.5	-1.0		340.131771445		0.336878115372		4421.71302878		1.0548
6 4 4			0.5	-0.5		317.616572406		0.33684151061		4446.63201369		0.6669
4 2 2			0.5	0.0		302.140008924		0.336885378747		4532.10013386		0.457
0 4 16			0.5	0.5		288.271613356		0.337070961286		4612.34581369		1.5557
3 5 1			0.5	1.0		271.986367765		0.337070961286		4623.76825201		0.5283
4 2 8			-1	0.0		304.40160488		0.338056302438		5479.22888785		0.7605
0 6 4			0.5	0.5		288.748418923		0.33804169234		5486.21995954		0.6675
0 4 4			0.5	1.0		276.339686311		0.338074336258		5526.79372621		0.8482
6 4 2			0.5	1.5		275.931116492		0.338153150269		5794.55344634		0.2211
4 2 14			0.5	2.0		264.556774015		0.338242426387		5820.24902833		1.2576
6 2 0			-1	1.0		265.717016022		0.338242471664		6111.49136851		4.3933
1 1 17			0.5	1.5		254.680774117		0.33825826928		6112.33857882		2.447
2 0 12			-1	0.5		265.095818171		0.338487237996		6627.39545427		0.8079
0 6 0			0.5	1.0		256.659993404		0.338487237996		6673.15982851		1.4277
4 4 6			-1	0.0		270.702169748		0.338529796085		7308.9585832		4.3817
1 3 1			0.5	0.5		261.18135497		0.338529796085		7313.07793916		0.5324
3 5 3			0.5	1.0		252.175903528		0.338529796085		7313.10120233		0.9259
