HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
4 0 14			0	0		0		0.3		0		1.986
4 0 0			-1	-1		52.9287921851		0.303579464783		52.9287921851		8.3901
3 7 5			0.5	-0.5		43.6299163128		0.303693740687		87.2598326256		1.0548
5 3 9			0.5	0.0		32.4860109958		0.30440127564		97.4580329873		0.4833
1 5 3			0.5	0.5		24.4024053681		0.304444751526		97.6096214725		0.9511
5 5 7			-1	-0.5		38.4332135915		0.343032809854		192.166067957		0.6639
1 5 9			-1	-1.5		54.0025221688		0.346547284863		324.015133013		0.4394
3 1 13			0.5	-1.0		47.2556525471		0.346547284863		330.78956783		0.3869
1 7 7			0.5	-0.5		41.3964419301		0.346589798048		331.171535441		0.4353
3 1 1			0.5	0.0		37.0364559385		0.346638216529		333.328103447		0.5239
5 1 13			0.5	0.5		33.9733584011		0.346638216529		339.733584011		0.4567
6 0 0			-1	-0.5		35.9194109874		0.346638216529		395.113520862		0.7256
0 6 10			-1	-1.5		47.6789766442		0.343812134119		572.147719731		0.8527
2 0 0			0.5	-1.0		44.0659727944		0.343812134119		572.857646327		2.02
4 2 4			0.5	-0.5		41.1828388317		0.343586368199		576.559743644		0.7624
0 2 6			0.5	0.0		40.284852388		0.344133257167		604.27278582		1.1672
1 1 11			0.5	0.5		38.9574275539		0.345655000166		623.318840862		2.144
3 7 1			0.5	1.0		38.014095129		0.345822946703		646.239617192		1.2822
3 3 5			0.5	1.5		35.9430387952		0.345963851391		646.974698313		1.3995
3 5 5			0.5	2.0		34.0539517814		0.345949270513		647.025083847		1.2751
6 0 10			-1	1.0		40.2454524806		0.343179864748		804.909049613		1.0728
2 4 12			-1	0.0		43.2713146129		0.360304128228		908.697606871		0.2205
4 2 14			0.5	0.5		41.8647786185		0.360260604682		921.025129607		1.2576
1 5 1			0.5	1.0		40.1607084559		0.360260604682		923.696294485		0.4978
0 2 14			0.5	1.5		38.6221767771		0.360260604682		926.932242649		0.2479
3 7 3			0.5	2.0		37.0782048486		0.360260604682		926.955121215		0.8954
1 1 9			0.5	2.5		35.652317319		0.360260604682		926.960250293		0.2216
6 2 8			-1	1.5		36.9214639892		0.358140615696		996.879527709		3.3751
3 5 9			0.5	2.0		35.641910597		0.35775016695		997.973496716		0.4755
1 1 3			0.5	2.5		34.4199976353		0.357750196832		998.179931424		0.4514
5 1 9			0.5	3.0		33.2727218285		0.357750196832		998.181654854		0.4583
0 2 10			0.5	3.5		33.2389063858		0.359165823431		1030.40609796		0.4317
1 3 7			0.5	4.0		32.2003598947		0.359165823431		1030.41151663		0.1893
0 6 2			0.5	4.5		31.9656395779		0.359561994711		1054.86610607		0.2356
6 2 4			0.5	5.0		31.0729265785		0.359589511083		1056.47950367		0.8727
1 1 15			0.5	5.5		30.2613038428		0.359827553588		1059.1456345		0.656
5 1 1			0.5	6.0		29.5075596952		0.35986592986		1062.27214903		0.5346
0 6 6			0.5	6.5		29.3496064903		0.360431650828		1085.93544014		1.0147
1 7 1			0.5	7.0		28.6705073732		0.360465685564		1089.47928018		0.5219
1 3 5			0.5	7.5		28.1618629995		0.360213242803		1098.31265698		3.1323
1 1 13			0.5	8.0		27.6103000842		0.359700383667		1104.41200337		0.3722
0 4 12			-1	7.0		34.160393047		0.362043005122		1400.57611493		1.4889
2 2 2			0.5	7.5		33.3519672771		0.362043005122		1400.78262564		1.1162
6 2 2			0.5	8.0		32.6189905959		0.362018839721		1402.61659562		3.3001
2 0 6			0.5	8.5		31.9066748889		0.361987388134		1403.89369511		1.6278
3 3 9			0.5	9.0		31.2795914835		0.361945190317		1407.58161676		0.3816
5 5 1			0.5	9.5		30.8880380686		0.361963557175		1420.84975116		0.5073
2 4 14			0.5	10.0		30.4980558265		0.361953080233		1433.40862385		0.5221
6 0 12			0.5	10.5		29.8628559972		0.361953080233		1433.41708787		0.5892
0 0 2			0.5	11.0		29.2654065042		0.361953080233		1434.00491871		1.161
1 3 3			0.5	11.5		28.6893646532		0.361941735071		1434.46823266		0.7045
4 2 6			0.5	12.0		28.2421968504		0.362019062042		1440.35203937		1.6049
0 2 22			0.5	12.5		27.6991046335		0.362019062042		1440.35344094		1.8317
1 1 7			0.5	13.0		27.1796461003		0.362014058943		1440.52124331		0.2012
7 1 1			0.5	13.5		26.7491761405		0.362024904663		1444.45551159		0.5207
5 3 3			0.5	14.0		26.3396939685		0.362011059869		1448.68316827		0.9351
0 2 0			0.5	14.5		25.8788355432		0.362011059869		1449.21479042		1.4407
0 0 16			-1	13.5		36.1214773773		0.358236952595		2058.92421051		1.3342
0 2 12			0.5	14.0		35.5848278712		0.358180974459		2063.92001653		0.3827
2 0 16			0.5	14.5		35.0726797903		0.358133598064		2069.28810763		0.5935
2 6 8			-1	13.5		35.5035697285		0.357853951508		2130.21418371		4.3291
3 1 5			0.5	14.0		34.9959302571		0.357804103094		2134.75174568		2.8985
2 4 2			0.5	14.5		34.6543211077		0.35784277123		2148.56790868		0.3828
3 5 7			0.5	15.0		34.104753284		0.357843202375		2148.59945689		0.2309
0 4 4			0.5	15.5		33.6028062844		0.357848662308		2150.5796022		0.8482
4 4 2			0.5	16.0		33.087069767		0.357853686896		2150.65953485		1.2125
1 3 1			0.5	16.5		32.5917386776		0.357853686896		2151.05475272		0.5324
5 3 1			0.5	17.0		32.1421004989		0.357853686896		2153.52073343		0.5252
0 0 14			-1	16.0		38.9840110442		0.358085278329		2650.91275101		0.8389
0 4 2			0.5	16.5		38.4201768285		0.358082106947		2650.99220117		3.2657
2 4 10			-1	15.5		38.9846515139		0.358522143507		2728.92560597		0.607
2 4 0			0.5	16.0		38.7875422125		0.358522143507		2753.91549709		1.4359
6 0 6			0.5	16.5		38.7330861795		0.358740344231		2788.78220493		1.0815
2 2 4			0.5	17.0		38.2129980808		0.358740605074		2789.5488599		0.7551
