HKL Value		Reward		TotalReward	Chi Squared	Z Approx	Error	Two-Thetas	Sfs2
4 0 8			0.0		0.0		0.0		0.3	2.9483	47.8850437629	244.3799
6 4 0			0.0		0.0		120.76		0.22	1.8287	67.0910631577	58.6803
4 2 0			23.39		23.39		73.98		0.22	0.9287	40.0811891304	86.5118
7 3 5			10.71		34.1		52.56		0.27	1.0496	74.7140851895	88.0788
5 1 3			3.5		37.6		45.55		0.28	0.9592	47.5591860667	88.1873
1 5 3			2.47		40.07		40.61		0.28	0.9511	47.585042181	85.8034
6 0 6			1.04		41.12		38.52		0.28	1.0815	60.1501886982	39.9969
2 2 0			2.56		43.68		33.41		0.28	11.1953	25.0390113278	1035.9387
1 1 17			2.0		45.68		29.4		0.28	2.447	70.2810461715	248.4175
0 4 20			1.3		46.97		26.81		0.28	1.027	94.1654323607	18.6345
0 2 0			1.31		48.29		24.18		0.28	1.4407	17.6394681947	177.2483
0 0 2			-2.29		45.99		26.48		0.28	1.161	7.62646333295	98.931
4 6 6			0.24		46.23		26.01		0.28	1.1903	71.9781772466	41.9784
4 2 10			0.8		47.03		24.41		0.28	1.1102	57.0442200735	11.3144
0 4 2			-2.18		44.85		26.59		0.28	3.2657	36.5744795411	137.7475
3 3 15			-1.52		43.32		28.11		0.28	0.3402	73.0835579415	3.8877
6 2 2			-1.4		41.93		29.51		0.28	3.3001	58.5687226088	135.1206
3 7 3			0.47		42.39		28.58		0.28	0.8954	72.6346668965	71.6226
2 6 8			0.67		43.06		27.24		0.28	4.3291	67.1483383839	218.3417
0 6 12			0.69		43.75		25.85		0.28	0.3425	75.0250979777	1.887
4 0 2			-1.43		42.32		27.29		0.28	1.7854	36.5531212028	138.5255
3 1 1			-1.63		40.69		28.92		0.28	0.5239	28.3131072915	41.7464
3 1 15			0.48		41.17		27.95		0.28	0.2871	67.3554895111	7.7692
1 5 9			0.61		41.78		26.74		0.28	0.4394	58.984264935	17.7365
4 2 4			-0.89		40.89		27.63		0.28	0.7624	43.1345383828	64.2766
2 2 4			-55.92		-15.04		83.55		0.28	0.7551	29.4672289371	73.6026
5 3 3			1.15		-13.89		81.25		0.28	0.9351	54.4936931553	89.9375
1 3 1			0.44		-13.44		80.36		0.28	0.5324	28.3265170018	42.1271
1 1 3			1.28		-12.16		77.8		0.28	0.4514	16.9416048235	36.8187
1 5 11			-0.56		-12.72		78.36		0.28	1.8219	64.7342781598	204.7444
2 4 6			0.75		-11.98		76.87		0.28	0.785	46.7364348384	64.2552
1 3 15			1.24		-10.74		74.39		0.28	0.2862	67.3623786269	8.1809
1 1 15			1.04		-9.69		72.3		0.28	0.656	61.3839959686	20.6242
5 1 5			0.2		-9.49		71.9		0.28	1.1901	50.2495039981	127.1383
3 5 1			-0.4		-9.9		72.3		0.28	0.5283	53.2544885252	31.9012
6 0 4			0.61		-9.28		71.08		0.28	0.7069	57.1830782131	42.6751
7 3 3			0.84		-8.44		69.39		0.28	1.9283	72.601334037	69.5466
1 5 1			-0.54		-8.98		69.93		0.28	0.4978	46.196563203	27.3004
2 0 16			-0.75		-9.73		70.68		0.28	0.5935	67.2372591268	11.8907
4 0 0			0.23		-9.5		70.22		0.28	8.3901	35.6934066618	787.9925
5 3 9			0.88		-8.62		68.47		0.28	0.4833	65.0662013285	20.8409
3 5 5			0.13		-8.49		68.21		0.28	1.2751	56.9624934876	133.7285
3 3 9			0.75		-7.74		66.7		0.28	0.3816	52.4524123761	12.0632
2 2 6			0.44		-7.31		65.83		0.28	8.3224	34.2684003079	615.2447
1 7 3			0.58		-6.72		64.67		0.28	0.9932	66.8968211493	90.2271
0 2 6			-0.13		-6.85		64.79		0.28	1.1672	29.1471999487	131.5155
0 2 12			0.61		-6.24		63.57		0.28	0.3827	50.6142203783	17.5707
0 0 6			0.33		-5.9		62.9		0.28	7.4326	23.0169618987	709.6598
5 5 1			-2.02		-7.92		64.92		0.28	0.5073	65.769247456	23.9531
1 1 9			-4.32		-12.24		69.24		0.29	0.2216	37.1193146943	1.1702
5 1 9			0.68		-11.56		67.87		0.29	0.4583	58.9619928854	19.0838
5 3 11			-0.23		-11.79		68.1		0.29	1.8677	70.5420870211	204.0714
4 4 2			0.17		-11.61		67.75		0.29	1.2125	52.0311030722	128.6454
2 6 2			0.19		-11.42		67.37		0.29	1.2892	58.5985395934	134.3564
7 1 5			0.27		-11.16		66.84		0.29	1.5264	69.0427278305	98.726
1 1 1			0.21		-10.94		66.41		0.29	0.5749	13.0194761966	56.7652
2 2 2			0.11		-10.83		66.19		0.29	1.1162	26.2109248846	125.5642
3 3 1			-0.24		-11.07		66.43		0.29	0.5106	38.1558496662	33.1617
1 1 5			-1.14		-12.21		67.57		0.29	1.9661	22.8949597146	247.5537
0 4 14			-4.6		-16.81		72.17		0.29	1.2337	67.7597167724	121.3788
5 5 5			0.33		-16.48		71.51		0.29	1.5862	69.0631626084	104.8873
3 3 3			0.5		-15.98		70.51		0.29	0.8081	39.7679129272	70.9373
0 0 14			-6.93		-22.92		77.45		0.29	0.8389	55.4890953336	74.9432
3 3 5			0.04		-22.88		77.37		0.29	1.3995	42.8396693434	151.0913
0 2 10			0.59		-22.29		76.19		0.29	0.4317	42.9590557724	21.0204
2 2 14			-4.77		-27.06		80.96		0.29	1.0835	61.7979105177	101.9829
2 0 8			-10.14		-37.2		91.11		0.28	0.1665	35.7565424018	1.5727
3 1 3			0.54		-36.66		90.02		0.28	1.2003	30.3814370344	67.5761
4 2 6			0.37		-36.29		89.28		0.28	1.6049	46.7233273538	62.1975
4 4 10			-15.69		-51.98		104.97		0.28	0.6886	66.23802526	47.6672
0 2 16			0.37		-51.61		104.24		0.28	1.8687	67.2407114996	13.8307
2 0 14			0.73		-50.89		102.78		0.28	0.2634	58.6945218607	7.3942
3 1 13			0.69		-50.2		101.41		0.28	0.3869	59.4126405656	11.7895
2 2 16			0.49		-49.71		100.42		0.28	1.1693	70.1293332912	108.6018
7 1 7			-77.45		-127.15		177.87		0.27	0.3505	72.2660298289	5.0526
0 6 0			0.88		-126.27		176.1		0.27	1.4277	54.7714555341	59.4019
2 2 12			-4.23		-130.5		180.33		0.27	1.9766	54.0147953295	208.0279
1 5 7			-58.83		-189.33		239.16		0.26	0.6035	54.1236034243	4.2528
2 0 4			1.01		-188.32		237.14		0.26	1.3874	23.4143586184	109.347
6 0 10			1.32		-187.0		234.49		0.26	1.0728	69.1331306246	8.9056
0 0 8			1.1		-185.89		232.29		0.26	2.1948	30.8548203523	183.9052
2 0 0			1.43		-184.46		229.43		0.26	2.02	17.6289686615	175.6782
3 3 11			0.93		-183.53		227.57		0.26	2.1204	58.6030846927	249.5822
6 2 0			-0.77		-184.3		228.33		0.26	4.3933	57.9728440251	566.5186
4 6 2			-14.18		-198.48		242.51		0.26	0.2349	67.657370766	5.5969
3 5 11			0.58		-197.9		241.35		0.26	1.8915	70.5555824797	206.4699
3 5 3			1.12		-196.78		239.12		0.26	0.9259	54.5093201099	87.7589
6 2 8			0.86		-195.92		237.4		0.26	3.3751	67.1207225085	222.106
2 0 10			1.32		-194.6		234.75		0.26	0.6169	42.9543880851	20.236
0 6 4			1.22		-193.38		232.31		0.26	0.6675	57.2171401797	42.9768
0 2 18			1.14		-192.24		230.03		0.26	0.3755	76.3208597895	3.7538
7 1 3			1.02		-191.22		227.99		0.26	1.4031	66.8553232335	91.2915
2 4 0			1.1		-190.12		225.79		0.26	1.4359	40.0960076051	88.2765
2 4 10			1.11		-189.0		223.56		0.26	0.607	57.0555982332	12.0937
4 0 6			0.7		-188.3		222.16		0.26	5.3963	42.900258124	488.2208
3 5 9			1.14		-187.16		219.87		0.26	0.4755	65.0802252419	19.5165
6 4 4			1.07		-186.09		217.73		0.26	0.6669	69.2748711385	33.991
1 3 11			0.96		-185.13		215.81		0.26	2.4293	52.0561920156	298.4303
0 6 10			0.94		-184.19		213.93		0.26	0.8527	69.1637693973	8.5049
2 0 12			0.55		-183.64		212.83		0.26	0.8079	50.6101057273	16.6151
2 0 6			0.53		-183.11		211.78		0.26	1.6278	29.1406672869	128.8477
4 2 12			0.03		-183.08		211.72		0.26	0.2244	63.468523569	4.7972
