HKL Value		Reward		TotalReward	Chi Squared	Z Approx	Error	Two-Thetas	Sfs2
0 0 6			0.0		0.0		0.0		0.3	7.4326	23.0169618987	709.6598
6 0 0			0.0		0.0		55.38		0.3	0.7256	54.7363985401	55.434
0 4 18			-565.2		-565.2		620.58		0.31	0.8369	84.5238780681	17.4513
4 0 8			79.36		-485.84		461.86		0.31	2.9483	47.8850437629	244.3799
6 4 0			42.64		-443.2		376.58		0.31	1.8287	67.0910631577	58.6803
4 2 0			34.94		-408.27		306.71		0.31	0.9287	40.0811891304	86.5118
7 3 5			22.85		-385.42		261.01		0.31	1.0496	74.7140851895	88.0788
2 6 6			-4.96		-390.37		265.97		0.3	5.383	63.2392339525	346.2148
0 4 2			14.31		-376.07		237.36		0.3	3.2657	36.5744795411	137.7475
6 4 2			-69.52		-445.59		306.88		0.31	0.2211	67.6401768609	4.8049
9 1 1			10.17		-435.41		286.53		0.31	0.8793	87.9915459652	19.6393
4 2 2			-2.36		-437.78		288.89		0.31	0.457	40.8620305525	12.2524
3 5 7			-208.91		-646.69		497.81		0.31	0.2309	60.5203777188	5.6046
1 3 7			-130.18		-776.87		627.99		0.31	0.1893	39.2755843192	5.3372
2 6 4			9.92		-766.95		608.14		0.31	0.8772	60.3635846112	78.02
6 0 6			17.7		-749.25		572.74		0.31	1.0815	60.1501886982	39.9969
5 1 3			17.89		-731.36		536.96		0.31	0.9592	47.5591860667	88.1873
0 0 18			-35.62		-766.98		572.58		0.31	0.6609	73.530655613	37.988
0 0 2			15.09		-751.88		542.39		0.31	1.161	7.62646333295	98.931
1 1 17			13.71		-738.18		514.97		0.31	2.447	70.2810461715	248.4175
4 4 4			3.86		-734.31		507.24		0.31	0.8476	53.9354251327	76.9211
2 4 2			6.46		-727.85		494.32		0.31	0.3828	40.8766170199	13.2501
2 6 0			4.29		-723.56		485.75		0.31	4.3567	58.0028534629	558.9791
1 3 1			10.14		-713.42		465.47		0.31	0.5324	28.3265170018	42.1271
2 4 8			-214.97		-928.39		680.44		0.31	0.1687	51.4325245866	2.4593
6 2 2			13.05		-915.34		654.33		0.31	3.3001	58.5687226088	135.1206
3 3 15			12.55		-902.79		629.23		0.31	0.3402	73.0835579415	3.8877
6 2 6			3.23		-899.56		622.77		0.31	3.9921	63.2107357729	344.5633
2 2 0			11.07		-888.49		600.63		0.31	11.1953	25.0390113278	1035.9387
1 5 1			9.73		-878.76		581.17		0.31	0.4978	46.196563203	27.3004
4 0 2			9.16		-869.6		562.85		0.31	1.7854	36.5531212028	138.5255
2 2 12			1.0		-868.59		560.84		0.31	1.9766	54.0147953295	208.0279
0 4 20			-4.95		-873.54		565.79		0.31	1.027	94.1654323607	18.6345
5 1 5			7.59		-865.96		550.61		0.31	1.1901	50.2495039981	127.1383
