HKL Value		Reward		TotalReward	Chi Squared	Z Approx	Error	Two-Thetas	Sfs2
4 0 8			0.0		0.0		0.0		0.3	2.9483	47.8850437629	244.3799
6 4 0			0.0		0.0		120.76		0.22	1.8287	67.0910631577	58.6803
5 1 9			1.46		1.46		117.84		0.24	0.4583	58.9619928854	19.0838
4 2 0			15.11		16.56		87.63		0.24	0.9287	40.0811891304	86.5118
7 3 5			24.1		40.66		39.43		0.27	1.0496	74.7140851895	88.0788
5 1 3			1.49		42.16		36.44		0.28	0.9592	47.5591860667	88.1873
6 0 6			0.61		42.77		35.21		0.28	1.0815	60.1501886982	39.9969
0 0 2			-2.17		40.6		37.39		0.28	1.161	7.62646333295	98.931
0 0 16			1.44		42.04		34.5		0.28	1.3342	64.286058028	116.6634
3 1 5			-5.58		36.46		40.08		0.28	2.8985	34.1781376955	186.2389
0 4 2			-1.54		34.92		41.62		0.28	3.2657	36.5744795411	137.7475
1 1 17			1.81		36.73		38.01		0.28	2.447	70.2810461715	248.4175
6 2 2			-1.12		35.61		39.12		0.28	3.3001	58.5687226088	135.1206
3 3 15			0.18		35.79		38.77		0.28	0.3402	73.0835579415	3.8877
2 2 0			1.29		37.08		36.2		0.28	11.1953	25.0390113278	1035.9387
9 1 1			-9.98		27.1		46.18		0.28	0.8793	87.9915459652	19.6393
1 3 1			-0.75		26.34		46.93		0.28	0.5324	28.3265170018	42.1271
1 7 5			0.35		26.69		46.23		0.28	1.0841	69.0835930101	99.7513
2 6 4			-74.16		-47.47		120.4		0.29	0.8772	60.3635846112	78.02
1 5 1			1.12		-46.35		118.15		0.29	0.4978	46.196563203	27.3004
4 0 2			1.7		-44.65		114.74		0.29	1.7854	36.5531212028	138.5255
3 3 1			1.0		-43.64		112.74		0.29	0.5106	38.1558496662	33.1617
5 1 5			1.04		-42.6		110.65		0.29	1.1901	50.2495039981	127.1383
3 5 1			0.84		-41.76		108.98		0.29	0.5283	53.2544885252	31.9012
0 6 12			1.54		-40.23		105.91		0.29	0.3425	75.0250979777	1.887
2 4 2			-12.54		-52.77		118.45		0.29	0.3828	40.8766170199	13.2501
1 5 11			2.21		-50.56		114.03		0.29	1.8219	64.7342781598	204.7444
2 0 6			1.45		-49.11		111.14		0.29	1.6278	29.1406672869	128.8477
4 2 4			1.08		-48.03		108.98		0.29	0.7624	43.1345383828	64.2766
1 5 9			1.76		-46.27		105.45		0.29	0.4394	58.984264935	17.7365
0 2 0			1.75		-44.52		101.96		0.29	1.4407	17.6394681947	177.2483
5 3 1			0.65		-43.88		100.66		0.29	0.5252	53.2386121167	32.835
2 2 4			-24.69		-68.56		125.35		0.3	0.7551	29.4672289371	73.6026
3 1 15			1.84		-66.73		121.68		0.3	0.2871	67.3554895111	7.7692
0 0 14			0.11		-66.62		121.46		0.3	0.8389	55.4890953336	74.9432
5 3 3			1.63		-64.99		118.21		0.3	0.9351	54.4936931553	89.9375
4 0 0			0.91		-64.09		116.4		0.3	8.3901	35.6934066618	787.9925
1 1 5			-0.82		-64.91		117.22		0.3	1.9661	22.8949597146	247.5537
2 6 0			-4.96		-69.87		122.18		0.3	4.3567	58.0028534629	558.9791
3 3 3			1.54		-68.33		119.1		0.3	0.8081	39.7679129272	70.9373
6 0 4			1.11		-67.22		116.89		0.3	0.7069	57.1830782131	42.6751
2 4 6			1.42		-65.8		114.05		0.3	0.785	46.7364348384	64.2552
4 4 4			-14.25		-80.05		128.3		0.3	0.8476	53.9354251327	76.9211
2 2 6			1.39		-78.67		125.52		0.3	8.3224	34.2684003079	615.2447
1 3 15			1.34		-77.32		122.84		0.3	0.2862	67.3623786269	8.1809
7 1 5			0.83		-76.49		121.17		0.3	1.5264	69.0427278305	98.726
0 0 4			-13.45		-89.94		134.62		0.3	0.8482	15.2869714585	59.1035
6 0 0			0.84		-89.1		132.94		0.3	0.7256	54.7363985401	55.434
0 6 10			0.61		-88.49		131.72		0.3	0.8527	69.1637693973	8.5049
3 3 5			0.49		-88.0		130.74		0.3	1.3995	42.8396693434	151.0913
7 3 3			1.31		-86.7		128.13		0.3	1.9283	72.601334037	69.5466
4 2 10			0.8		-85.9		126.53		0.3	1.1102	57.0442200735	11.3144
1 1 1			1.0		-84.9		124.53		0.3	0.5749	13.0194761966	56.7652
3 3 7			-1.63		-86.53		126.16		0.32	0.1558	47.1418707618	3.5073
3 5 3			1.17		-85.36		123.83		0.32	0.9259	54.5093201099	87.7589
4 4 2			0.94		-84.42		121.94		0.32	1.2125	52.0311030722	128.6454
2 6 2			0.93		-83.48		120.07		0.32	1.2892	58.5985395934	134.3564
6 4 4			1.05		-82.43		117.97		0.32	0.6669	69.2748711385	33.991
0 4 8			-0.15		-82.58		118.12		0.32	4.1351	47.9021960727	235.0989
0 2 18			-1.23		-83.81		119.35		0.32	0.3755	76.3208597895	3.7538
3 5 5			0.6		-83.21		118.15		0.32	1.2751	56.9624934876	133.7285
2 0 16			0.96		-82.25		116.23		0.32	0.5935	67.2372591268	11.8907
5 5 5			0.77		-81.49		114.7		0.32	1.5862	69.0631626084	104.8873
2 2 2			0.72		-80.77		113.27		0.32	1.1162	26.2109248846	125.5642
1 7 3			0.88		-79.89		111.5		0.32	0.9932	66.8968211493	90.2271
0 2 6			0.67		-79.22		110.17		0.32	1.1672	29.1471999487	131.5155
6 2 6			-8.62		-87.84		118.79		0.32	3.9921	63.2107357729	344.5633
1 5 3			0.88		-86.96		117.04		0.32	0.9511	47.585042181	85.8034
3 7 1			0.46		-86.5		116.11		0.32	1.2822	71.5694631273	22.2453
2 0 2			0.38		-86.12		115.35		0.32	0.6502	19.2320929378	35.9547
5 3 9			0.35		-85.77		114.65		0.32	0.4833	65.0662013285	20.8409
4 6 0			-0.04		-85.81		114.68		0.32	0.7863	67.1083315067	59.4729
0 2 2			0.37		-85.43		113.94		0.32	0.4614	19.2417464495	36.8131
1 1 11			-1.74		-87.17		115.67		0.32	2.144	44.8525636461	378.5934
0 4 14			0.25		-86.93		115.18		0.32	1.2337	67.7597167724	121.3788
0 4 6			-2.1		-89.02		117.28		0.32	3.7688	42.9189471786	481.9509
6 0 12			-7.91		-96.94		125.19		0.32	0.5892	74.995462768	0.9301
5 3 11			0.08		-96.86		125.04		0.32	1.8677	70.5420870211	204.0714
4 2 12			-1.25		-98.11		126.29		0.32	0.2244	63.468523569	4.7972
0 2 14			-34.53		-132.64		160.82		0.31	0.2479	58.6982494177	6.3292
6 2 8			0.19		-132.46		160.45		0.31	3.3751	67.1207225085	222.106
4 4 0			-0.76		-133.21		161.2		0.31	4.9852	51.3853572345	648.027
0 4 0			0.76		-132.46		159.69		0.31	6.137	35.7152072575	818.959
1 3 11			-0.34		-132.8		160.03		0.31	2.4293	52.0561920156	298.4303
4 0 4			-1.58		-134.38		161.62		0.32	1.2165	39.0343929222	79.1487
6 2 4			-1.47		-135.85		163.09		0.32	0.8727	60.3342977717	77.9073
2 4 8			-57.09		-192.94		220.17		0.32	0.1687	51.4325245866	2.4593
2 2 12			-13.0		-205.93		233.17		0.32	1.9766	54.0147953295	208.0279
0 2 10			1.29		-204.64		230.59		0.32	0.4317	42.9590557724	21.0204
2 0 10			1.27		-203.38		228.05		0.32	0.6169	42.9543880851	20.236
0 4 16			-23.91		-227.29		251.97		0.32	1.5557	75.7704700384	94.8658
6 0 2			-0.48		-227.77		252.45		0.32	0.2214	55.354768557	5.4487
2 4 10			1.33		-226.44		249.78		0.32	0.607	57.0555982332	12.0937
2 4 0			1.21		-225.23		247.37		0.32	1.4359	40.0960076051	88.2765
0 4 4			0.38		-224.85		246.61		0.32	0.8482	39.0545896029	78.0016
6 4 6			-0.33		-225.18		246.94		0.32	0.9247	71.9614498967	41.9809
3 5 11			0.71		-224.47		245.52		0.32	1.8915	70.5555824797	206.4699
7 1 7			-2.92		-227.39		248.43		0.32	0.3505	72.2660298289	5.0526
4 4 6			-3.43		-230.82		251.86		0.32	4.3817	57.0116572758	400.3855
3 1 7			-2.5		-233.32		254.36		0.32	0.257	39.2655360855	5.205
0 0 18			-43.71		-277.02		298.07		0.32	0.6609	73.530655613	37.988
4 0 14			1.1		-275.92		295.87		0.32	1.986	67.7459682929	124.3248
