HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
5 1 7			0			0		0		0.3		0		0.2609
2 4 8			0			0		0		0.3		0		0.1687
4 0 2			0			0		0		0.3		0		1.7854
3 5 1			0			0		0		0.3		0		0.5283
4 0 4			0			0		0		0.3		0		1.2165
3 3 9			0			0		0		0.3		0		0.3816
0 0 10			0			0		0		0.3		0		0.8316
2 4 2			0			0		223.195733279		0.3		223.195733279		0.3828
9 1 1			52.9292627891			52.9292627891		117.337207701		0.3		234.674415402		0.8793
6 0 4			14.8593640067			67.7886267958		87.6184796874		0.3		262.855439062		0.7069
5 5 7			10.7370969089			78.5257237048		66.1442858695		0.3		264.577143478		0.6639
6 0 10			6.17575832887			84.7014820336		53.7927692118		0.3		268.963846059		1.0728
4 2 12			4.31728935196			89.0187713856		45.1581905079		0.3		270.949143047		0.2244
5 1 13			2.80343707979			91.8222084654		39.5513163483		0.3		276.859214438		0.4567
4 6 4			1.1443208893			92.9665293547		37.2626745697		0.3		298.101396557		1.0731
2 0 16			1.72160600847			94.6881353632		33.8194625527		0.3		304.375162974		0.5935
4 2 10			1.39583510465			96.0839704678		31.0277923434		0.3		310.277923434		1.1102
6 2 0			-38.8253635997			57.2586068681		69.8531559432		0.3		768.384715375		4.3933
5 3 7			2.81308234598			60.071689214		64.2269912512		0.3		770.723895014		0.2523
3 5 9			2.0320486356			62.1037378496		60.16289398		0.3		782.11762174		0.4755
1 1 1			0.761365488638			62.8651033383		58.6401630027		0.3		820.962282038		0.5749
3 1 15			1.83151343344			64.6966167717		54.9771361358		0.3		824.657042038		0.2871
2 0 8			1.70467861648			66.4012953882		51.5677789029		0.3		825.084462446		0.1665
0 6 8			1.44367178691			67.8449671751		48.6804353291		0.3		827.567400594		0.7694
1 5 9			1.06973849058			68.9147056657		46.5409583479		0.3		837.737250262		0.4394
5 3 1			0.67479555441			69.5895012201		45.1913672391		0.3		858.635977543		0.5252
7 1 7			1.07666013396			70.6661613541		43.0380469712		0.3		860.760939423		0.3505
7 1 5			-1.35793491633			69.3082264377		44.3959818875		0.3		932.315619638		1.5264
0 2 14			0.944330215189			70.2525566529		42.5073214571		0.3		935.161072057		0.2479
0 2 0			-4.00577110257			66.2467855503		46.5130925597		0.3		1069.80112887		1.4407
0 6 2			0.91159047836			67.1583760287		44.689911603		0.3		1072.55787847		0.2356
3 3 7			0.867624173964			68.0260002027		42.9546632551		0.3		1073.86658138		0.1558
4 4 10			0.211969929991			68.2379701327		42.5307233951		0.3		1105.79880827		0.6886
3 1 13			0.672635419819			68.9106055525		41.1854525554		0.3		1112.007219		0.3869
3 5 7			0.692022448889			69.6026280014		39.8014076577		0.3		1114.43941441		0.2309
5 3 9			0.473933338887			70.0765613402		38.8535409799		0.3		1126.75268842		0.4833
1 5 7			0.619334785266			70.6958961255		37.6148714094		0.3		1128.44614228		0.6035
1 3 3			-0.272650175027			70.4232459505		37.8875215844		0.3		1174.51316912		0.7045
0 6 12			0.583322534155			71.0065684846		36.7208765161		0.3		1175.06804851		0.3425
4 2 2			0.45777013785			71.4643386225		35.8053362404		0.3		1181.57609593		0.457
3 3 15			0.504450761743			71.9687893842		34.7964347169		0.3		1183.07878037		0.3402
2 4 10			0.405590179007			72.3743795632		33.9852543589		0.3		1189.48390256		0.607
6 4 2			0.444385710136			72.8187652734		33.0964829386		0.3		1191.47338579		0.2211
7 3 5			-0.812467226614			72.0062980468		33.9089501652		0.3		1254.63115611		1.0496
2 4 12			0.419377122345			72.4256751691		33.0701959205		0.3		1256.66744498		0.2205
0 4 10			0.0485896487964			72.4742648179		32.9730166229		0.3		1285.94764829		0.9893
6 0 2			0.382853751781			72.8571185697		32.2073091194		0.3		1288.29236477		0.2214
0 6 16			0.34857562745			73.2056941971		31.5101578645		0.3		1291.91647244		0.4825
