HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
5 1 7			0			0		0		0.3		0		0.2609
4 0 2			0			0		0		0.3		0		1.7854
3 5 1			0			0		0		0.3		0		0.5283
7 3 5			0			0		0		0.3		0		1.0496
3 3 9			0			0		0		0.3		0		0.3816
1 3 13			0			0		0		0.3		0		0.3907
2 4 2			0			0		0		0.3		0		0.3828
2 4 8			0			0		208.784739946		0.3		208.784739946		0.1687
2 2 12			12.2628729529			12.2628729529		184.258994041		0.3		368.517988081		1.9766
0 0 10			26.1342854666			38.3971584195		131.990423107		0.3		395.971269322		0.8316
9 1 1			15.0639676231			53.4611260426		101.862487861		0.3		407.449951445		0.8793
6 0 4			7.36814642006			60.8292724627		87.126195021		0.3		435.630975105		0.7069
5 5 7			7.11704088376			67.9463133464		72.8921132535		0.3		437.352679521		0.6639
6 0 10			4.89324361948			72.8395569659		63.1056260146		0.3		441.739382102		1.0728
4 2 12			3.82002056414			76.6595775301		55.4655848863		0.3		443.72467909		0.2244
3 3 5			-6.44267059449			70.2169069356		61.9082554808		0.3		557.174299327		1.3995
5 1 13			2.7999092045			73.0168161401		56.3084370718		0.3		563.084370718		0.4567
4 6 4			1.59392067965			74.6107368197		53.1205957125		0.3		584.326552837		1.0731
2 0 16			1.95195122064			76.5626880404		49.2166932712		0.3		590.600319254		0.5935
3 7 5			-1.16329596153			75.3993920788		50.3799892327		0.3		654.939860025		1.0548
1 1 1			0.411976033378			75.8113681122		49.556037166		0.3		693.784520324		0.5749
3 1 13			1.44492088137			77.2562889936		46.6661954032		0.3		699.992931048		0.3869
3 5 9			1.10226464618			78.3585536398		44.4616661109		0.3		711.386657774		0.4755
4 2 10			1.13408546033			79.4926391001		42.1934951902		0.3		717.289418234		1.1102
5 3 7			1.10706432085			80.5997034209		39.9793665485		0.3		719.628597873		0.2523
0 4 8			-7.47037991809			73.1293235028		47.4497464666		0.3		901.545182865		4.1351
3 1 15			1.09387466168			74.2231981645		45.2619971433		0.3		905.239942865		0.2871
5 3 1			0.580077853879			74.8032760184		44.1018414355		0.3		926.138670145		0.5252
2 0 8			0.992600477885			75.7958764963		42.1166404797		0.3		926.566090554		0.1665
0 4 2			-2.63396015509			73.1619163412		44.7506006348		0.3		1029.2638146		3.2657
1 5 9			0.720432311806			73.882348653		43.3097360112		0.3		1039.43366427		0.4394
1 3 3			-0.11029163296			73.77205702		43.4200276442		0.3		1085.5006911		0.7045
0 6 8			0.787251721082			74.5593087411		41.845524202		0.3		1087.98362925		0.7694
4 4 10			0.18357957975			74.7428883209		41.4783650425		0.3		1119.91585615		0.6886
7 1 7			0.702739342173			75.445627663		40.0728863582		0.3		1122.04081803		0.3505
0 2 14			0.641852309293			76.0874799723		38.7891817396		0.3		1124.88627045		0.2479
3 3 3			-0.365857494311			75.721622478		39.1550392339		0.3		1174.65117702		0.8081
0 6 2			0.587069187669			76.3086916657		37.9809008585		0.3		1177.40792661		0.2356
1 1 15			0.403415177825			76.7121068435		37.1740705029		0.3		1189.57025609		0.656
5 3 9			0.376678734859			77.0887855784		36.4207130332		0.3		1201.88353009		0.4833
0 4 10			0.105007495864			77.1937930742		36.2106980414		0.3		1231.16373341		0.9893
3 3 7			0.498599930524			77.6923930048		35.2134981804		0.3		1232.47243631		0.1558
1 5 1			0.254529628372			77.9469226331		34.7044389237		0.3		1249.35980125		0.4978
1 5 7			0.446094392699			78.3930170258		33.8122501383		0.3		1251.05325512		0.6035
4 2 2			0.359265825267			78.7522828511		33.0937184877		0.3		1257.56130253		0.457
2 0 2			0.126982540079			78.8792653912		32.8397534076		0.3		1280.7503829		0.6502
6 4 6			0.0647207859926			78.9439861772		32.7103118356		0.3		1308.41247342		0.9247
3 5 7			0.36924532217			79.3132314993		31.9718211912		0.3		1310.84466884		0.2309
3 3 15			0.362727818445			79.6759593178		31.2463655544		0.3		1312.34735328		0.3402
0 6 14			0.167006029281			79.8429653471		30.9123534958		0.3		1329.23120032		0.9096
2 6 0			-9.56483724976			70.2781280973		40.4771907456		0.3		1780.9963928		4.3567
2 4 10			0.378578539546			70.6567066369		39.7200336665		0.3		1787.40151499		0.607
0 6 12			0.425708198565			71.0824148354		38.8686172693		0.3		1787.95639439		0.3425
6 4 2			0.392331213194			71.4747460486		38.0839548429		0.3		1789.94587762		0.2211
0 2 22			-0.672382352523			70.8023636961		38.7563371955		0.3		1860.30418538		1.8317
2 4 12			0.374694370699			71.1770580668		38.0069484541		0.3		1862.34047425		0.2205
2 2 10			0.0816199574939			71.2586780243		37.8437085391		0.3		1892.18542695		0.6429
6 0 2			0.348029333908			71.6067073582		37.1476498713		0.3		1894.53014343		0.2214
1 7 1			0.201714316972			71.8084216752		36.7442212373		0.3		1910.69950434		0.5219
6 0 6			0.0996345205219			71.9080561957		36.5449521963		0.3		1936.8824664		1.0815
0 6 16			0.304822634516			72.2128788302		35.9353069272		0.3		1940.50657407		0.4825
1 5 13			0.265388870412			72.4782677006		35.4045291864		0.3		1947.24910525		1.1973
0 2 12			0.226320725724			72.7045884263		34.951887735		0.3		1957.30571316		0.3827
3 1 7			0.287217663698			72.99180609		34.3774524076		0.3		1959.51478723		0.257
6 4 4			0.10889883942			73.1007049295		34.1596547287		0.3		1981.25997427		0.6669
0 2 20			0.28111829445			73.3818232239		33.5974181398		0.3		1982.24767025		0.4494
1 1 7			0.255255358658			73.6370785826		33.0869074225		0.3		1985.21444535		0.2012
5 3 3			-0.516932202427			73.1201463801		33.6038396249		0.3		2049.83421712		0.9351
