HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
1 3 7			0.0		0.0		0.0		0.2	0.1893	39.2755843192	5.3372
3 1 1			0.0		0.0		0.28		0.18465	0.5239	28.3131072915	41.7464
0 6 18			-2.73		-2.73		3.01		0.19438	0.7949	98.0280769063	1.8601
2 6 4			0.45		-2.29		2.12		0.19501	0.8772	60.3635846112	78.02
6 0 8			-0.04		-2.33		2.16		0.19538	2.9234	64.163237895	5.3359
5 3 7			0.21		-2.11		1.73		0.19534	0.2523	60.5057581853	5.4388
0 4 4			0.11		-2.0		1.5		0.19587	0.8482	39.0545896029	78.0016
3 3 3			0.1		-1.9		1.31		0.19589	0.8081	39.7679129272	70.9373
1 3 3			0.07		-1.83		1.16		0.19596	0.7045	30.3940112777	66.1614
3 1 9			0.06		-1.76		1.03		0.19609	0.36	45.2950695798	8.7768
4 2 8			0.05		-1.72		0.94		0.19614	0.7605	51.4203212226	2.5419
3 1 15			0.04		-1.68		0.87		0.19604	0.2871	67.3554895111	7.7692
1 3 15			0.03		-1.66		0.82		0.1959	0.2862	67.3623786269	8.1809
2 6 6			-26.74		-28.4		27.56		0.01033	5.383	63.2392339525	346.2148
1 7 7			0.95		-27.45		25.66		0.01033	0.4353	72.3061031614	6.1143
0 6 8			0.86		-26.6		23.95		0.01033	0.7694	64.1950429677	5.6946
3 3 7			0.73		-25.86		22.49		0.01053	0.1558	47.1418707618	3.5073
4 0 4			0.66		-25.2		21.17		0.01053	1.2165	39.0343929222	79.1487
7 1 7			0.57		-24.63		20.02		0.01053	0.3505	72.2660298289	5.0526
4 4 2			0.5		-24.13		19.01		0.01053	1.2125	52.0311030722	128.6454
3 5 7			0.47		-23.65		18.07		0.01053	0.2309	60.5203777188	5.6046
3 7 3			0.42		-23.23		17.23		0.01053	0.8954	72.6346668965	71.6226
5 1 13			0.34		-22.89		16.54		0.00912	0.4567	71.2764535317	11.3258
5 1 7			0.35		-22.54		15.84		0.00903	0.2609	54.1000446603	4.252
1 1 7			0.21		-22.33		15.42		0.01281	0.2012	29.7561292971	6.5386
2 4 8			0.31		-22.02		14.81		0.01281	0.1687	51.4325245866	2.4593
0 6 12			0.27		-21.75		14.26		0.01281	0.3425	75.0250979777	1.887
3 1 3			0.25		-21.49		13.75		0.01281	1.2003	30.3814370344	67.5761
5 5 7			0.23		-21.26		13.28		0.01281	0.6639	72.2860687267	4.3062
1 3 1			0.22		-21.05		12.85		0.01281	0.5324	28.3265170018	42.1271
1 3 9			0.21		-20.84		12.43		0.01281	0.2622	45.3040218183	7.1674
2 4 12			0.17		-20.67		12.09		0.01281	0.2205	63.4791913795	4.8908
3 1 7			0.19		-20.48		11.72		0.01281	0.257	39.2655360855	5.205
0 2 8			0.17		-20.31		11.38		0.01281	0.1155	35.7619852008	1.7384
0 2 0			0.16		-20.15		11.06		0.01281	1.4407	17.6394681947	177.2483
2 2 2			0.06		-20.09		10.94		0.01281	1.1162	26.2109248846	125.5642
7 3 3			0.15		-19.94		10.64		0.01281	1.9283	72.601334037	69.5466
2 0 8			0.14		-19.8		10.36		0.01281	0.1665	35.7565424018	1.5727
6 0 12			0.14		-19.67		10.09		0.01408	0.5892	74.995462768	0.9301
2 2 0			0.09		-19.57		9.9		0.01408	11.1953	25.0390113278	1035.9387
5 5 3			0.1		-19.47		9.7		0.01408	0.8107	66.8760743485	64.1048
1 1 5			0.08		-19.39		9.54		0.01576	1.9661	22.8949597146	247.5537
3 3 9			0.1		-19.29		9.33		0.01575	0.3816	52.4524123761	12.0632
3 5 5			-0.85		-20.14		10.18		0.0151	1.2751	56.9624934876	133.7285
2 0 6			0.11		-20.02		9.96		0.01485	1.6278	29.1406672869	128.8477
3 3 15			0.1		-19.93		9.76		0.01485	0.3402	73.0835579415	3.8877
6 2 4			0.1		-19.82		9.55		0.01485	0.8727	60.3342977717	77.9073
2 0 0			0.09		-19.73		9.36		0.01485	2.02	17.6289686615	175.6782
0 4 2			0.09		-19.64		9.19		0.01485	3.2657	36.5744795411	137.7475
1 5 7			0.09		-19.55		9.0		0.01485	0.6035	54.1236034243	4.2528
4 0 2			0.08		-19.47		8.85		0.01485	1.7854	36.5531212028	138.5255
6 2 2			0.08		-19.39		8.69		0.01485	3.3001	58.5687226088	135.1206
2 6 2			0.07		-19.32		8.55		0.01485	1.2892	58.5985395934	134.3564
4 4 4			0.07		-19.25		8.41		0.01485	0.8476	53.9354251327	76.9211
2 0 2			0.0		-19.25		8.4		0.01497	0.6502	19.2320929378	35.9547
1 3 13			0.03		-19.22		8.34		0.01638	0.3907	59.4200243294	11.5335
1 5 9			0.03		-19.19		8.28		0.01723	0.4394	58.984264935	17.7365
3 7 5			-2.55		-21.74		10.83		0.01617	1.0548	74.7470539899	89.5814
4 2 12			0.08		-21.66		10.68		0.01617	0.2244	63.468523569	4.7972
5 1 9			0.04		-21.62		10.6		0.01716	0.4583	58.9619928854	19.0838
3 5 1			0.07		-21.55		10.46		0.01715	0.5283	53.2544885252	31.9012
0 2 2			0.02		-21.53		10.42		0.01715	0.4614	19.2417464495	36.8131
1 5 3			0.01		-21.53		10.41		0.01746	0.9511	47.585042181	85.8034
5 3 1			0.07		-21.46		10.27		0.01746	0.5252	53.2386121167	32.835
0 2 22			0.05		-21.41		10.17		0.0161	1.8317	96.7387030121	97.213
3 3 1			0.06		-21.35		10.06		0.0161	0.5106	38.1558496662	33.1617
2 0 14			0.05		-21.3		9.95		0.01584	0.2634	58.6945218607	7.3942
0 2 14			0.06		-21.24		9.84		0.01495	0.2479	58.6982494177	6.3292
3 1 13			0.04		-21.2		9.76		0.01616	0.3869	59.4126405656	11.7895
