HKL Value		Reward		TotalReward	Chi Squared	Z Appr. 	Error	Two-Thetas	Sfs2
2 4 10			0.0		0.0		0.0		0.2	0.607	57.0555982332	12.0937
1 3 7			0.0		0.0		51.16		0.15016	0.1893	39.2755843192	5.3372
3 1 1			12.69		12.69		25.79		0.1503	0.5239	28.3131072915	41.7464
2 6 4			3.75		16.43		18.29		0.15251	0.8772	60.3635846112	78.02
6 0 8			2.23		18.66		13.84		0.15049	2.9234	64.163237895	5.3359
5 3 7			1.38		20.04		11.08		0.15051	0.2523	60.5057581853	5.4388
0 4 4			0.71		20.75		9.66		0.15189	0.8482	39.0545896029	78.0016
3 3 3			0.68		21.43		8.3		0.15189	0.8081	39.7679129272	70.9373
1 3 3			0.51		21.94		7.28		0.15179	0.7045	30.3940112777	66.1614
3 1 9			0.39		22.33		6.49		0.15141	0.36	45.2950695798	8.7768
4 2 8			0.32		22.66		5.84		0.15137	0.7605	51.4203212226	2.5419
3 1 15			0.26		22.92		5.32		0.15156	0.2871	67.3554895111	7.7692
0 6 8			0.2		23.12		4.92		0.14966	0.7694	64.1950429677	5.6946
1 7 7			0.15		23.27		4.62		0.15013	0.4353	72.3061031614	6.1143
7 1 7			0.14		23.41		4.34		0.15058	0.3505	72.2660298289	5.0526
3 3 7			0.13		23.54		4.08		0.15061	0.1558	47.1418707618	3.5073
1 1 7			-0.04		23.5		4.12		0.1626	0.2012	29.7561292971	6.5386
1 3 15			0.12		23.62		3.88		0.16263	0.2862	67.3623786269	8.1809
4 0 4			0.06		23.68		3.75		0.16385	1.2165	39.0343929222	79.1487
5 1 7			0.1		23.78		3.56		0.16435	0.2609	54.1000446603	4.252
3 7 3			0.09		23.87		3.38		0.16435	0.8954	72.6346668965	71.6226
3 5 7			0.08		23.95		3.22		0.16441	0.2309	60.5203777188	5.6046
2 4 8			0.07		24.02		3.08		0.16432	0.1687	51.4325245866	2.4593
4 4 2			0.06		24.08		2.96		0.16437	1.2125	52.0311030722	128.6454
0 6 12			0.05		24.13		2.86		0.16435	0.3425	75.0250979777	1.887
2 4 12			0.02		24.15		2.82		0.16427	0.2205	63.4791913795	4.8908
3 1 3			0.05		24.19		2.73		0.16427	1.2003	30.3814370344	67.5761
0 6 2			-0.84		23.35		3.57		0.17218	0.2356	55.3895592761	6.1752
0 2 8			0.03		23.38		3.52		0.16742	0.1155	35.7619852008	1.7384
5 5 7			0.05		23.43		3.41		0.16783	0.6639	72.2860687267	4.3062
4 2 4			-0.85		22.58		4.26		0.16565	0.7624	43.1345383828	64.2766
2 2 0			0.02		22.61		4.21		0.16565	11.1953	25.0390113278	1035.9387
0 2 0			0.06		22.67		4.09		0.16565	1.4407	17.6394681947	177.2483
2 0 4			0.0		22.67		4.09		0.16894	1.3874	23.4143586184	109.347
1 3 9			0.06		22.73		3.97		0.16895	0.2622	45.3040218183	7.1674
0 4 8			-1.29		21.44		5.26		0.16012	4.1351	47.9021960727	235.0989
2 2 2			0.07		21.51		5.11		0.16026	1.1162	26.2109248846	125.5642
1 3 1			0.06		21.58		4.98		0.16035	0.5324	28.3265170018	42.1271
3 3 9			0.05		21.63		4.88		0.16026	0.3816	52.4524123761	12.0632
7 3 3			0.06		21.69		4.75		0.16026	1.9283	72.601334037	69.5466
3 1 7			0.06		21.75		4.64		0.16049	0.257	39.2655360855	5.205
5 5 3			0.06		21.8		4.53		0.16043	0.8107	66.8760743485	64.1048
6 0 12			0.05		21.86		4.42		0.16038	0.5892	74.995462768	0.9301
2 0 0			0.04		21.9		4.34		0.16039	2.02	17.6289686615	175.6782
0 4 0			-0.75		21.15		5.08		0.16038	6.137	35.7152072575	818.959
2 0 8			0.05		21.21		4.98		0.1588	0.1665	35.7565424018	1.5727
1 5 7			0.05		21.26		4.88		0.1591	0.6035	54.1236034243	4.2528
0 4 2			0.05		21.31		4.77		0.15899	3.2657	36.5744795411	137.7475
4 4 4			0.04		21.35		4.69		0.15893	0.8476	53.9354251327	76.9211
1 5 1			0.02		21.38		4.64		0.15852	0.4978	46.196563203	27.3004
1 1 15			0.02		21.39		4.6		0.16074	0.656	61.3839959686	20.6242
5 1 9			0.03		21.43		4.54		0.1611	0.4583	58.9619928854	19.0838
6 2 4			0.02		21.44		4.5		0.16176	0.8727	60.3342977717	77.9073
3 3 15			0.03		21.48		4.44		0.16172	0.3402	73.0835579415	3.8877
2 6 2			0.03		21.51		4.37		0.1615	1.2892	58.5985395934	134.3564
4 0 2			0.04		21.55		4.29		0.16146	1.7854	36.5531212028	138.5255
1 5 9			0.03		21.58		4.23		0.16169	0.4394	58.984264935	17.7365
1 5 3			0.04		21.61		4.16		0.16169	0.9511	47.585042181	85.8034
5 3 3			0.01		21.62		4.14		0.1617	0.9351	54.4936931553	89.9375
6 2 2			0.03		21.65		4.08		0.16154	3.3001	58.5687226088	135.1206
6 2 0			-4.79		16.87		8.87		0.16154	4.3933	57.9728440251	566.5186
4 2 12			0.06		16.92		8.75		0.16151	0.2244	63.468523569	4.7972
3 7 1			-0.06		16.86		8.82		0.16139	1.2822	71.5694631273	22.2453
3 5 3			0.05		16.91		8.72		0.16138	0.9259	54.5093201099	87.7589
0 2 2			0.07		16.98		8.58		0.16129	0.4614	19.2417464495	36.8131
3 5 1			0.05		17.03		8.49		0.16126	0.5283	53.2544885252	31.9012
0 2 22			0.03		17.06		8.42		0.16187	1.8317	96.7387030121	97.213
2 0 14			0.04		17.1		8.35		0.1609	0.2634	58.6945218607	7.3942
0 2 14			0.04		17.14		8.26		0.15978	0.2479	58.6982494177	6.3292
0 6 4			-0.65		16.5		8.91		0.15115	0.6675	57.2171401797	42.9768
2 0 2			0.06		16.56		8.78		0.15115	0.6502	19.2320929378	35.9547
5 3 1			0.05		16.61		8.68		0.15109	0.5252	53.2386121167	32.835
7 1 1			0.03		16.64		8.61		0.1507	0.5207	65.7483230412	25.2044
5 3 9			0.03		16.67		8.56		0.15097	0.4833	65.0662013285	20.8409
0 2 4			0.01		16.67		8.55		0.1536	1.326	23.4223631322	110.0283
1 1 1			0.06		16.73		8.44		0.15379	0.5749	13.0194761966	56.7652
3 3 1			0.04		16.77		8.36		0.15383	0.5106	38.1558496662	33.1617
1 5 13			0.05		16.82		8.26		0.15383	1.1973	71.2966048402	12.6128
3 1 13			0.01		16.83		8.23		0.15381	0.3869	59.4126405656	11.7895
5 1 3			0.05		16.88		8.13		0.15385	0.9592	47.5591860667	88.1873
2 2 4			0.05		16.93		8.03		0.1538	0.7551	29.4672289371	73.6026
7 1 3			0.05		16.98		7.94		0.15391	1.4031	66.8553232335	91.2915
0 6 16			0.02		17.0		7.89		0.15395	0.4825	89.3859051251	7.6515
1 3 13			0.01		17.01		7.88		0.15397	0.3907	59.4200243294	11.5335
0 2 18			0.03		17.04		7.82		0.15699	0.3755	76.3208597895	3.7538
1 3 5			0.01		17.05		7.79		0.15628	3.1323	34.189462707	190.138
1 7 3			0.04		17.09		7.71		0.15634	0.9932	66.8968211493	90.2271
5 1 1			0.03		17.12		7.65		0.15609	0.5346	46.1701152	26.7419
3 1 5			0.0		17.13		7.64		0.15528	2.8985	34.1781376955	186.2389
3 5 9			0.02		17.15		7.6		0.15542	0.4755	65.0802252419	19.5165
1 1 13			-0.16		16.98		7.76		0.16452	0.3722	52.9310122384	10.9703
5 1 13			0.03		17.02		7.7		0.1633	0.4567	71.2764535317	11.3258
2 0 6			0.04		17.06		7.62		0.1633	1.6278	29.1406672869	128.8477
1 7 1			0.02		17.08		7.57		0.16306	0.5219	65.7901743415	26.2984
1 1 5			0.04		17.12		7.49		0.1631	1.9661	22.8949597146	247.5537
0 2 16			-0.01		17.11		7.5		0.16273	1.8687	67.2407114996	13.8307
2 0 16			0.0		17.12		7.49		0.16235	0.5935	67.2372591268	11.8907
3 3 13			-0.02		17.1		7.5		0.16251	0.5636	65.4922780779	9.1158
0 6 18			-0.06		17.04		7.57		0.14563	0.7949	98.0280769063	1.8601
5 3 11			-2.31		14.72		9.88		0.16431	1.8677	70.5420870211	204.0714
