HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
0 0 6			0	0		0		0.3		0		7.4326
2 2 16			0	0		0		0.3		0		1.1693
4 4 4			0	0		0		0.3		0		0.8476
6 0 6			0	0		0		0.3		0		1.0815
1 5 13			0	0		0		0.3		0		1.1973
0 0 18			0	0		0		0.3		0		0.6609
1 5 1			0	0		0		0.3		0		0.4978
3 1 3			-549.503769811	-549.503769811		549.503769811		0.3		549.503769811		1.2003
2 6 10			128.197686228	-421.306083583		293.108397354		0.3		586.216794709		0.7069
4 0 4			47.9123213707	-373.393762212		197.283754613		0.3		591.851263839		1.2165
0 4 4			24.0147937479	-349.378968464		149.254167117		0.3		597.016668469		0.8482
3 5 1			14.3487958428	-335.030172621		120.556575432		0.3		602.782877158		0.5283
1 5 5			1.38047013663	-333.649702484		117.795635158		0.3		706.77381095		1.8923
0 4 12			2.0452610331	-331.604441451		113.705113092		0.3		795.935791645		1.4889
0 4 18			7.087087753	-324.517353698		99.5309375862		0.3		796.247500689		0.8369
4 4 6			-13.2351125501	-337.752466248		112.766050136		0.3		1014.89445123		4.3817
1 1 13			1.95646374177	-335.796002507		108.853122653		0.3		1088.53122653		0.3722
0 2 20			4.89915024616	-330.896852261		99.0548221604		0.3		1089.60304376		0.4494
2 2 6			-24.7174263891	-355.61427865		123.772248549		0.3		1485.26698259		8.3224
5 3 9			4.26941581786	-351.344862832		115.233416914		0.3		1498.03441988		0.4833
1 5 11			-2.18466320569	-353.529526037		117.418080119		0.3		1643.85312167		1.8219
0 4 8			-5.27241580855	-358.801941846		122.690495928		0.3		1840.35743892		4.1351
5 1 3			2.95281777341	-355.849124073		116.784860381		0.3		1868.5577661		0.9592
0 0 4			3.30628232676	-352.542841746		110.172295728		0.3		1872.92902737		0.8482
0 4 2			-0.0102141867228	-352.553055933		110.182509914		0.3		1983.28517846		3.2657
4 0 10			1.97055456159	-350.582501371		106.241400791		0.3		2018.58661503		0.6243
3 7 1			2.62606715921	-347.956434212		100.989266473		0.3		2019.78532946		1.2822
4 2 6			2.07499344399	-345.881440768		96.8392795848		0.3		2033.62487128		1.6049
