HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
4 2 2			0	0		0		0.3
3 5 7			-1	-1		6.9192780787		0.335274515744
1 5 1			-1	-2		8.0897140259		0.334046602019
3 3 11			-1	-3		34.6215828439		0.363753855292
3 1 15			0.5	-2.5		26.5692931856		0.364251579152
4 2 6			0.5	-2.0		23.2179396929		0.361896114926
1 3 7			0.5	-1.5		19.6104351995		0.362015945037
0 0 10			0.5	-1.0		19.3286666141		0.36510344036
7 1 7			0.5	-0.5		17.1071821369		0.365321580142
5 3 9			0.5	0.0		16.4630193908		0.363059723791
6 0 10			0.5	0.5		15.3013978086		0.362499553827
0 0 14			0.5	1.0		15.2316826926		0.35956523017
0 6 6			0.5	1.5		14.1237957446		0.358621340173
0 2 0			-1	0.5		16.6894493407		0.358621340173
3 7 1			0.5	1.0		15.9451253036		0.358460987755
4 4 4			-1	0.0		18.2366640722		0.357862094686
1 1 9			0.5	0.5		17.0981646459		0.357984757358
0 4 20			0.5	1.0		16.4445646129		0.361876413668
2 0 6			-1	0.0		17.3761833774		0.361149243882
5 1 9			0.5	0.5		16.7160247269		0.360789493655
0 4 8			-1	-0.5		21.0680956162		0.361745053056
0 2 2			-1	-1.5		21.3366536778		0.361714319006
5 1 3			-1	-2.5		21.5468734262		0.361557567564
2 4 6			0.5	-2.0		21.0119384329		0.361169429925
0 2 10			0.5	-1.5		20.6902786816		0.361061300864
5 5 5			-1	-2.5		20.7131961209		0.361546886978
2 0 8			0.5	-2.0		19.9197247593		0.361511878327
4 2 14			0.5	-1.5		19.2321276895		0.361378644534
1 5 3			-1	-2.5		19.4075758083		0.361241753286
7 3 1			0.5	-2.0		18.960142273		0.361205422302
4 0 10			-1	-3.0		19.0376734402		0.361612495726
2 4 14			0.5	-2.5		18.4619163144		0.361477269248
1 1 13			0.5	-2.0		17.9000357218		0.361655598987
2 2 12			-1	-3.0		20.2490033869		0.36011204185
6 4 0			0.5	-2.5		19.6538255668		0.36011204185
5 3 3			-1	-3.5		20.1156862474		0.35997508469
3 1 13			0.5	-3.0		19.6046107132		0.360237332188
4 0 4			-1	-4.0		20.4560897153		0.36014479587
1 1 3			0.5	-3.5		20.3199052051		0.360070674629
2 0 12			0.5	-3.0		19.898651196		0.359734710484
5 1 7			0.5	-2.5		19.4365709598		0.359734710484
1 1 7			0.5	-2.0		19.0053558294		0.359752875717
0 4 18			0.5	-1.5		18.5589146225		0.359726126791
4 0 12			-1	-2.5		19.5524274094		0.358188595538
2 6 10			-1	-3.5		19.6482153357		0.358474424312
0 6 4			-1	-4.5		19.7499969641		0.358541439471
5 5 1			0.5	-4.0		19.4491616616		0.358541439471
1 5 9			0.5	-3.5		19.0770011066		0.358265380993
7 3 3			-1	-4.5		19.0981057272		0.358147790223
6 0 4			-1	-5.5		19.1994243932		0.358227431994
7 1 1			0.5	-5.0		19.0159692967		0.358199522114
0 0 16			-1	-6.0		19.1707620567		0.35989114655
0 0 18			0.5	-5.5		18.9140723381		0.359773573775
6 4 6			0.5	-5.0		18.560658297		0.359823446365
2 4 8			0.5	-4.5		18.2444219113		0.359632679971
3 1 1			-1	-5.5		18.2575549547		0.35959234365
1 7 7			0.5	-5.0		17.9760944693		0.359594060807
2 4 0			0.5	-4.5		17.9029932895		0.359594060807
0 0 4			-1	-5.5		18.3018014581		0.359528993308
2 4 2			0.5	-5.0		18.1266675111		0.359540183935
2 6 4			-1	-6.0		18.6496804214		0.359447696819
0 6 18			0.5	-5.5		18.354090347		0.359440040412
6 4 4			0.5	-5.0		18.2816113433		0.359510149653
1 3 1			-1	-6.0		18.2969331996		0.359477707909
0 2 20			0.5	-5.5		18.0285766869		0.359463514539
4 2 8			0.5	-5.0		17.7694242465		0.359277436114
3 3 15			0.5	-4.5		17.5225305735		0.359328506386
1 1 5			-1	-5.5		19.0187763815		0.360196331741
0 2 14			0.5	-5.0		18.7483750106		0.360276900417
6 0 2			0.5	-4.5		18.5034203626		0.360313588646
0 0 12			-1	-5.5		19.9831782559		0.357990247623
0 6 16			0.5	-5.0		19.7379654094		0.35831590464
1 3 13			0.5	-4.5		19.5036762207		0.35868556909
7 3 5			0.5	-4.0		19.4817445742		0.359182786966
4 6 6			0.5	-3.5		19.2224985355		0.359262076049
4 2 12			0.5	-3.0		18.9691790857		0.359191907667
0 2 6			-1	-4.0		19.1230692739		0.358588197998
2 4 10			0.5	-3.5		18.9532341995		0.358482681771
1 3 3			-1	-4.5		19.0027579363		0.358365702925
4 6 2			0.5	-4.0		18.7972102861		0.358365702925
0 4 12			-1	-5.0		19.2483244352		0.356535135386
5 3 7			0.5	-4.5		19.0343741569		0.356534651066
1 1 1			-1	-5.5		19.0918578324		0.356449291196
3 5 1			0.5	-5.0		19.0160621013		0.356409750472
3 3 3			-1	-6.0		19.0600111484		0.356283391684
1 5 13			0.5	-5.5		18.8952317922		0.356549929609
5 5 3			-1	-6.5		18.9263748627		0.356458135649
1 7 3			-1	-7.5		19.0109032821		0.356300201658
3 5 3			-1	-8.5		19.1665572957		0.356142446778
5 1 13			0.5	-8.0		18.9993965813		0.356407865447
1 7 1			0.5	-7.5		18.906530942		0.356391528973
4 4 8			-1	-8.5		19.8962007314		0.357595151757
1 3 15			0.5	-8.0		19.7281340156		0.357648587989
2 0 0			-1	-9.0		20.0144691308		0.357648587989
0 2 16			0.5	-8.5		19.870634671		0.358134940983
3 1 7			0.5	-8.0		19.6785862112		0.358135913365
2 2 10			-1	-9.0		19.7299658751		0.35849125945
0 6 0			0.5	-8.5		19.5935602552		0.35849125945
2 2 16			-1	-9.5		19.6147027172		0.360159740996
0 6 10			0.5	-9.0		19.4577518855		0.360115506781
3 7 5			0.5	-8.5		19.435670182		0.360445929971
2 0 10			0.5	-8.0		19.3664461928		0.360371085088
