HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
3 1 1			0	0		0		0.3
4 4 4			-1	-1		6.57323111263		0.273186331127
5 1 1			0.5	-0.5		0.325886109223		0.219353111162
1 5 13			-1	-1.5		0.706916462118		0.210707367786
4 6 0			0.5	-1.0		0.540625927249		0.210707367786
5 5 7			-1	-2.0		0.644050790447		0.210641375956
3 5 9			-1	-3.0		0.692181791425		0.209777793634
1 3 9			-1	-4.0		1.79023255133		0.205266423021
5 1 9			0.5	-3.5		1.6093139572		0.204540973093
7 1 1			-1	-4.5		1.66365333058		0.204753869655
4 0 12			-1	-5.5		10.1311916995		0.183989857559
7 3 5			0.5	-5.0		9.28775735403		0.184438956226
3 7 5			0.5	-4.5		8.59972103689		0.184959940201
5 1 7			0.5	-4.0		8.18990418137		0.188613271021
0 2 20			0.5	-3.5		7.63091462998		0.187455143824
2 4 6			0.5	-3.0		7.34916076568		0.186822572709
0 2 12			0.5	-2.5		6.89124582077		0.186924498679
0 6 8			0.5	-2.0		6.65810567555		0.186906240514
2 2 16			0.5	-1.5		6.38314734211		0.186814986362
3 7 1			-1	-2.5		6.73794321285		0.187118853912
0 2 2			-1	-3.5		7.33037210953		0.187317779088
1 3 7			0.5	-3.0		7.09109587544		0.188581906292
1 1 1			0.5	-2.5		6.76887022386		0.188581430035
0 6 14			-1	-3.5		7.11572947817		0.187279674292
5 3 9			-1	-4.5		7.37698690489		0.187596780937
0 4 20			0.5	-4.0		7.09362107919		0.187064141049
2 2 4			-1	-5.0		7.47132905358		0.187425699542
0 2 16			-1	-6.0		7.68766097578		0.187414136132
0 2 22			-1	-7.0		8.39465118971		0.185892528398
4 2 2			0.5	-6.5		8.28073909107		0.185918726144
7 3 1			-1	-7.5		8.4605537223		0.186031173136
4 2 0			-1	-8.5		8.60082095223		0.186031173136
4 2 6			0.5	-8.0		8.3997645693		0.185904823395
6 2 4			-1	-9.0		8.62197380303		0.186180368227
6 4 0			0.5	-8.5		8.36876744122		0.186180368227
6 0 8			0.5	-8.0		8.22681651366		0.186153665054
0 6 0			0.5	-7.5		8.17881107571		0.186153665054
6 0 2			0.5	-7.0		8.0091453187		0.186169093928
0 6 6			0.5	-6.5		7.80172194935		0.186139503349
4 6 4			-1	-7.5		8.21745741081		0.186161364675
0 4 10			-1	-8.5		8.23394810978		0.185515161922
1 7 7			0.5	-8.0		8.08267842036		0.185727044504
5 3 5			-1	-9.0		8.33232419907		0.185884306711
4 4 10			0.5	-8.5		8.26066347612		0.185476248492
4 0 10			0.5	-8.0		8.22547420772		0.185046595602
1 7 5			0.5	-7.5		8.19084637951		0.185124915277
4 4 12			-1	-8.5		8.19663119904		0.18465877266
6 4 2			0.5	-8.0		8.02944324145		0.184658857669
7 1 5			0.5	-7.5		7.99579017754		0.184737152053
4 2 12			-1	-8.5		8.03208285775		0.185446498498
2 6 10			0.5	-8.0		8.01699860908		0.185117573869
1 5 9			-1	-9.0		8.06991689447		0.18516990538
2 4 12			-1	-10.0		8.07128215636		0.185711307547
0 0 20			0.5	-9.5		7.97450854722		0.185334462643
2 2 10			0.5	-9.0		7.93741371018		0.185139333105
5 3 1			0.5	-8.5		7.83772395901		0.185153738545
1 5 5			-1	-9.5		8.0778950408		0.185219525458
3 3 9			0.5	-9.0		8.06347099899		0.185219641491
3 1 7			0.5	-8.5		8.02265786624		0.185389219237
1 1 9			0.5	-8.0		7.88725987265		0.185397296621
5 5 5			0.5	-7.5		7.80017652358		0.185425473464
2 4 8			-1	-8.5		8.09615181327		0.185363276506
2 0 2			-1	-9.5		8.26042273782		0.185385131857
0 6 10			0.5	-9.0		8.25067810142		0.185156013733
1 7 1			0.5	-8.5		8.1893098042		0.185174142634
