HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
3 1 1			0	0		0		0.3
4 2 14			-1	-1		8.3487772231		0.283566526074
0 4 8			-1	-2		45.7680469165		0.249616239554
5 3 7			0.5	-1.5		33.9215598557		0.244315730821
6 2 6			-1	-2.5		95.7121879025		0.243558150739
0 6 0			0.5	-2.0		77.8694744715		0.243558150739
4 0 12			0.5	-1.5		65.1822871218		0.244446641588
4 2 8			0.5	-1.0		57.1751246604		0.243222458098
3 7 3			0.5	-0.5		56.728987073		0.243727979406
1 1 17			-1	-1.5		58.8709103134		0.238847978394
2 4 6			0.5	-1.0		57.9336527827		0.238722983468
1 1 9			0.5	-0.5		53.3325000315		0.240212038184
0 4 6			-1	-1.5		82.7767105303		0.239765425903
0 6 8			0.5	-1.0		76.6798251326		0.23935873566
4 0 4			0.5	-0.5		71.4460003008		0.239254760467
1 5 7			0.5	0.0		66.7580631848		0.238955540297
0 0 4			0.5	0.5		62.8627551928		0.238841634978
2 6 10			0.5	1.0		60.3869446986		0.238229681498
1 1 7			0.5	1.5		57.085275472		0.237958302242
0 4 14			-1	0.5		58.914849101		0.236537634427
0 4 20			0.5	1.0		55.9691239161		0.236549409175
2 2 10			0.5	1.5		54.2018418505		0.235963515228
2 2 0			-1	0.5		81.2703259119		0.235962274699
0 2 4			0.5	1.0		80.8785425445		0.236115385858
2 6 2			-1	0.0		82.1099772587		0.23610023884
2 6 0			-1	-1.0		89.8480739803		0.236101754632
2 0 14			0.5	-0.5		86.4386467489		0.236384603545
6 0 4			0.5	0.0		83.5845576103		0.236471042747
0 2 0			0.5	0.5		82.2950124276		0.236471042747
5 1 5			0.5	1.0		81.0201660949		0.235808623279
0 0 16			0.5	1.5		78.8356543637		0.237266409812
1 1 1			0.5	2.0		76.3908596111		0.237231488557
2 0 10			0.5	2.5		74.4139842112		0.237302090925
5 5 3			0.5	3.0		73.6814708714		0.237333138986
4 4 6			-1	2.0		80.8635453579		0.236997785848
0 2 12			0.5	2.5		78.9153620652		0.235683546077
3 1 7			0.5	3.0		76.7264982172		0.235633588137
6 0 8			0.5	3.5		74.689933386		0.235454677521
6 0 6			0.5	4.0		73.5050842703		0.235424017256
0 2 18			0.5	4.5		72.062867244		0.237388119093
4 2 10			0.5	5.0		70.4231033736		0.237412790149
