HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
4 2 2			0	0		0		0.3
2 0 14			-1	-1		2.32302141987		0.279627468572
4 0 0			-1	-2		239.181580542		0.279627468572
2 4 2			0.5	-1.5		160.401064625		0.279171736955
2 2 14			0.5	-1.0		125.76779927		0.285224418344
0 4 10			0.5	-0.5		101.341196999		0.281758790178
7 3 5			0.5	0.0		94.7272963575		0.281063651205
1 7 1			0.5	0.5		81.5497192427		0.280929663803
6 0 10			0.5	1.0		71.4261292035		0.280279364816
2 6 6			-1	0.0		90.6690350183		0.282940895109
7 1 5			0.5	0.5		89.0940480003		0.282506365294
0 6 10			0.5	1.0		81.1716517463		0.281453893659
4 6 2			0.5	1.5		74.4177153628		0.281466611064
0 6 14			0.5	2.0		68.9014307622		0.281841327635
0 2 18			-1	1.0		69.4896793823		0.292133515037
0 2 0			0.5	1.5		68.0221619562		0.292133492972
2 0 2			0.5	2.0		64.6560059501		0.292089687192
1 5 3			0.5	2.5		62.6483183439		0.292241479663
2 2 2			-1	1.5		64.9525899409		0.292265313169
6 0 12			0.5	2.0		61.5340384873		0.292265313169
4 6 6			0.5	2.5		58.7692469332		0.29251555917
6 4 0			0.5	3.0		55.9713283888		0.29251555917
1 3 7			0.5	3.5		53.7660139959		0.316063856804
4 2 14			0.5	4.0		51.6008393186		0.316167459404
2 2 6			-1	3.0		63.4684577945		0.31660471365
0 2 16			0.5	3.5		61.2639295882		0.316893997221
2 6 2			-1	2.5		62.8581195265		0.316936736084
6 0 4			0.5	3.0		61.7017938301		0.316915588895
0 6 4			0.5	3.5		60.6371452289		0.316891378389
6 2 6			-1	2.5		63.3498846689		0.317190404179
4 2 10			0.5	3.0		61.259571447		0.31726742016
7 3 3			0.5	3.5		59.8572880191		0.317296656183
5 5 3			0.5	4.0		58.6067405507		0.317328696086
0 0 8			-1	3.0		61.6641655956		0.317328547187
5 5 5			-1	2.0		62.0271978113		0.317390724687
0 4 18			0.5	2.5		60.8507524386		0.316309726895
5 1 11			-1	1.5		63.9203030115		0.316285114348
3 7 1			0.5	2.0		62.2588866094		0.316270911263
4 0 12			0.5	2.5		61.2391828575		0.316663687357
5 1 3			0.5	3.0		60.2367827869		0.316693398017
3 1 13			0.5	3.5		60.0361850199		0.317544082918
0 4 6			-1	2.5		64.7207360892		0.317738390583
0 0 12			0.5	3.0		64.5942631891		0.318163734621
5 3 1			0.5	3.5		63.2946994636		0.318155463294
4 0 10			0.5	4.0		61.8900771286		0.318229747611
3 1 15			0.5	4.5		60.5148916686		0.318230686486
0 0 14			0.5	5.0		60.4832035369		0.318257504621
0 4 20			0.5	5.5		59.3274695519		0.31814609185
1 5 1			0.5	6.0		58.2445651944		0.318131193944
0 6 0			0.5	6.5		57.1885255118		0.318131193944
6 4 6			0.5	7.0		56.1750981027		0.318074543369
2 4 8			0.5	7.5		55.5077293414		0.318182908542
2 0 12			0.5	8.0		54.6047382677		0.317937879445
4 4 2			-1	7.0		55.4756372224		0.31795554471
2 2 4			0.5	7.5		54.8521729052		0.317886581626
1 3 9			0.5	8.0		53.9782742063		0.317749031589
5 1 9			0.5	8.5		53.0364847105		0.31770229161
4 0 6			-1	7.5		56.6204161544		0.317867343262
3 3 7			-1	6.5		56.7518664567		0.318483377546
0 4 4			0.5	7.0		56.1394612884		0.318423941987
0 0 4			0.5	7.5		55.5034118577		0.3183690092
4 2 4			0.5	8.0		55.4261499135		0.3183690092
5 3 7			0.5	8.5		55.1159169381		0.318729138024
0 2 14			0.5	9.0		54.3809454709		0.318666709443
2 6 0			-1	8.0		57.8369057996		0.318666709443
1 5 5			-1	7.0		58.4924252371		0.318691336497
2 6 8			-1	6.0		60.3980220743		0.318715892571
1 1 1			0.5	6.5		59.7513413788		0.318702194721
0 0 22			0.5	7.0		58.9042321174		0.318692045843
0 2 22			0.5	7.5		58.3201614267		0.318666588262
4 2 12			0.5	8.0		57.9408000358		0.318192558118
0 6 18			0.5	8.5		57.2569379501		0.317859911452
2 2 0			-1	7.5		65.4854332422		0.317859911452
2 4 10			0.5	8.0		64.5903850853		0.31787640145
4 6 4			0.5	8.5		64.0444739122		0.31787640145
1 3 13			0.5	9.0		63.7946569936		0.318283885583
3 1 11			-1	8.0		66.2249911378		0.318283885583
3 3 3			0.5	8.5		65.6340732435		0.318293408373
1 5 13			0.5	9.0		65.2675646502		0.318634238085
5 1 5			-1	8.0		65.7104754581		0.318649869287
4 0 4			0.5	8.5		65.1589209017		0.318610742648
4 4 12			0.5	9.0		64.3786113462		0.318658947326
6 2 10			0.5	9.5		63.6115453212		0.318699947471
7 1 3			0.5	10.0		63.1420934602		0.31871005291
0 2 12			0.5	10.5		62.4972204178		0.318577132521
3 1 7			0.5	11.0		62.24606764		0.318828709312
0 2 6			0.5	11.5		61.7206345156		0.31886576221
1 1 11			-1	10.5		64.686949338		0.31886576221
3 3 13			0.5	11.0		64.5507703267		0.319264402626
2 0 10			0.5	11.5		63.8577580933		0.319232954387
2 0 8			-1	10.5		64.1925329459		0.319418291627
0 6 8			0.5	11.0		63.5053264302		0.319429496013
6 4 2			0.5	11.5		62.8208132282		0.319429496013
4 0 8			-1	10.5		64.3913835282		0.319445665865
2 4 12			0.5	11.0		64.1157847717		0.319112874224
0 6 2			0.5	11.5		63.4682928199		0.319112874224
1 3 1			0.5	12.0		62.9469976217		0.319112348067
1 1 15			0.5	12.5		62.37040231		0.319161741246
5 1 7			0.5	13.0		62.1116930553		0.319368105903
1 1 3			0.5	13.5		61.6158501108		0.319370940005
1 7 7			0.5	14.0		61.2288994066		0.319514019732
1 1 7			0.5	14.5		60.9852767688		0.319705532858
2 4 4			0.5	15.0		60.8891681639		0.319705532858
5 1 1			0.5	15.5		60.3676533025		0.319705532858
3 5 9			0.5	16.0		59.7902911274		0.319705532858
3 3 9			0.5	16.5		59.2590325097		0.319653830215
2 6 4			0.5	17.0		58.9004682629		0.319622850495
0 0 10			0.5	17.5		58.3550622221		0.319642171242
2 4 6			0.5	18.0		57.8231584601		0.319642171242
5 1 13			0.5	18.5		57.5956311146		0.319891310832
0 2 10			0.5	19.0		57.1072369984		0.319864860256
1 3 3			0.5	19.5		56.7728809691		0.319864860256
1 3 5			-1	18.5		57.6083916265		0.319891520169
4 4 6			-1	17.5		58.5268499748		0.319944427157
1 1 9			0.5	18.0		58.1846369286		0.319828580432
2 4 0			0.5	18.5		57.7987646703		0.319828580432
2 0 16			0.5	19.0		57.3386680111		0.319890840943
3 1 5			-1	18.0		58.1028309445		0.319912562324
2 2 16			0.5	18.5		57.6124772335		0.319905337435
6 0 0			0.5	19.0		57.167544247		0.319905337435
0 6 6			0.5	19.5		56.6931540627		0.319905337435
2 2 10			0.5	20.0		56.2260242041		0.319905337435
0 0 6			-1	19.0		58.66713432		0.319976672139
4 4 0			-1	18.0		60.8419556569		0.319976672139
4 6 0			0.5	18.5		60.3516314526		0.319976672139
0 2 2			0.5	19.0		60.0292383055		0.319976672139
1 7 3			0.5	19.5		59.7405423465		0.319976672139
7 3 1			0.5	20.0		59.291491981		0.319976672139
0 4 16			0.5	20.5		58.8307146111		0.31999022419
3 1 3			0.5	21.0		58.5373047885		0.319991453089
0 6 12			-1	20.0		58.6038564417		0.319578819467
3 5 5			-1	19.0		58.9352406245		0.319591043324
5 3 9			0.5	19.5		58.4893817364		0.319591043324
1 1 13			0.5	20.0		58.3023464605		0.319803245731
0 6 16			0.5	20.5		57.9436858814		0.319902520345
6 2 2			-1	19.5		58.2738171643		0.319908195578
3 1 1			0.5	20.0		57.9429903		0.319908195578
3 5 11			-1	19.0		58.7662921674		0.319908195578
5 3 3			0.5	19.5		58.5706499816		0.31991827959
6 0 8			0.5	20.0		58.1626149973		0.319926366977
0 4 0			-1	19.0		61.3508144549		0.319926366977
7 1 7			0.5	19.5		61.1068221815		0.320049320298
4 4 8			-1	18.5		61.9934944975		0.320060439327
2 0 4			-1	17.5		62.1923204246		0.320061069434
2 2 12			0.5	18.0		61.9428443659		0.320159453959
3 3 5			-1	17.0		62.3167945534		0.320168236667
0 4 8			-1	16.0		63.2589732522		0.320181681694
4 4 4			0.5	16.5		62.9905653647		0.320157832788
0 2 8			-1	15.5		63.1254019476		0.320289815814
2 6 10			0.5	16.0		62.703173074		0.320301160135
0 4 2			-1	15.0		62.9886335361		0.320301160135
2 4 14			0.5	15.5		62.5857132341		0.320310235553
2 2 8			-1	14.5		63.4037890393		0.320310235553
3 5 1			0.5	15.0		63.0442081354		0.320310235553
3 3 11			-1	14.0		63.9963508086		0.320322623614
1 3 11			-1	13.0		65.2219493601		0.320331692541
1 1 5			-1	12.0		66.0262426296		0.320355989017
3 5 3			0.5	12.5		65.7970381403		0.320355989017
0 4 14			-1	11.5		66.0242117545		0.320355989017
6 2 8			-1	10.5		66.7850251687		0.320372401158
0 4 12			0.5	11.0		66.4407268889		0.320435330908
3 1 9			0.5	11.5		66.0785279816		0.320384836142
6 4 4			0.5	12.0		65.8229539812		0.320388905634
4 2 0			0.5	12.5		65.4977140049		0.320388905634
2 0 6			0.5	13.0		65.1863021336		0.320409832171
4 4 10			0.5	13.5		64.7912542488		0.320409832171
1 7 5			-1	12.5		64.8496013915		0.320418202129
5 3 11			-1	11.5		65.4694766833		0.320418202129
4 0 14			-1	10.5		65.7010581333		0.320424688924
4 0 2			-1	9.5		65.9406252486		0.320433361073
4 2 8			0.5	10.0		65.6570317347		0.320477049393
6 2 0			-1	9.0		66.9232480556		0.320477049393
1 5 7			0.5	9.5		66.7071667581		0.320610533628
7 1 1			0.5	10.0		66.3569222063		0.320604533149
4 2 6			0.5	10.5		65.9778236492		0.320607779929
0 2 4			-1	9.5		66.1204330457		0.320607779929
3 3 15			0.5	10.0		65.798942829		0.320496326455
0 0 16			0.5	10.5		65.435492805		0.32046942636
3 7 3			0.5	11.0		65.1723693926		0.320473059424
5 5 7			0.5	11.5		65.0250005449		0.320621580302
6 2 4			0.5	12.0		64.7866209024		0.320597187201
9 1 1			0.5	12.5		64.4386798317		0.320597187201
0 0 18			0.5	13.0		64.2258350299		0.320370741812
1 5 9			0.5	13.5		63.9011615799		0.320341686149
0 2 20			0.5	14.0		63.74636642		0.320124714717
1 3 15			0.5	14.5		63.4053822444		0.320104455797
3 3 1			0.5	15.0		63.1101197553		0.320098937151
3 5 7			0.5	15.5		62.9144985985		0.320205342624
2 0 0			0.5	16.0		62.8264283917		0.320205342624
1 5 11			-1	15.0		63.4054670901		0.320205342624
0 0 20			0.5	15.5		63.0780881894		0.320205342624
6 0 6			0.5	16.0		62.7501294491		0.320205342624
5 5 1			0.5	16.5		62.4357900228		0.320194290588
3 7 5			0.5	17.0		62.4342442547		0.320204705281
1 1 17			-1	16.0		63.1289284216		0.320170476488
5 3 5			-1	15.0		63.3279816299		0.320181017843
0 0 2			-1	14.0		63.4164794774		0.320181017843
6 0 2			0.5	14.5		63.1057696222		0.320181017843
