HKL Value		Reward	TotalReward	Chi Squared Value	Z Coordinate Approximation
3 1 1			0	0		0		0.3
4 2 10			-1	-1		0.714968485137		0.180759634996
0 0 22			-1	-2		1.44844788696		0.18138571616
2 4 14			-1	-3		1.77905745527		0.180963986858
6 4 6			-1	-4		3.03945929628		0.182068650094
2 4 2			-1	-5		3.66181322665		0.182194052173
0 6 4			-1	-6		8.38597238417		0.182369710262
4 2 8			-1	-7		10.1190057193		0.180045674072
4 0 4			-1	-8		11.6114732427		0.181766837252
1 3 15			0.5	-7.5		10.4789963554		0.183084272044
6 0 0			0.5	-7.0		9.89764190477		0.183084272044
1 7 5			0.5	-6.5		9.67331439999		0.183644519529
6 4 4			-1	-7.5		10.9292915583		0.183682792298
3 3 3			-1	-8.5		14.0893989711		0.183554498011
0 2 16			0.5	-8.0		13.5284323978		0.180795050647
3 1 7			0.5	-7.5		13.4093526382		0.183868666376
1 5 1			0.5	-7.0		12.7892994671		0.18400953247
0 4 18			0.5	-6.5		12.4470411639		0.186258988032
0 6 8			0.5	-6.0		11.9160151337		0.186227684477
4 0 10			0.5	-5.5		11.7056485037		0.185471605454
6 2 10			0.5	-5.0		11.5004186459		0.184824927885
3 7 5			0.5	-4.5		11.000540246		0.184873463598
7 1 1			0.5	-4.0		10.7428163589		0.184928885587
2 6 4			-1	-5.0		11.00279026		0.185195235019
2 0 4			-1	-6.0		14.3382365772		0.18518224679
1 1 15			0.5	-5.5		14.0697640802		0.185649177204
2 4 0			0.5	-5.0		14.059747278		0.185649177204
5 1 1			0.5	-4.5		13.6726927262		0.185699056693
1 1 7			0.5	-4.0		13.3724795791		0.186158689991
5 3 3			-1	-5.0		15.3335826167		0.186128026221
7 3 5			0.5	-4.5		14.8412919406		0.186158695836
5 1 9			0.5	-4.0		14.7267514608		0.18630480925
0 6 10			0.5	-3.5		14.5556442161		0.18559772859
7 3 1			0.5	-3.0		14.5326104838		0.18569037284
0 0 10			0.5	-2.5		14.3295266215		0.185161908825
5 1 5			-1	-3.5		14.5236442468		0.185311741408
4 4 12			0.5	-3.0		14.3649484519		0.184760451524
0 6 0			0.5	-2.5		14.1523445616		0.184760343321
0 0 4			-1	-3.5		14.1813896613		0.184933525664
5 5 1			-1	-4.5		14.2219831373		0.18501603346
3 5 7			0.5	-4.0		13.9709158654		0.185290751835
2 0 8			-1	-5.0		16.3261695052		0.18483296189
0 6 18			0.5	-4.5		15.9485248583		0.185000390396
6 0 8			0.5	-4.0		15.6530564203		0.184967013152
2 2 12			-1	-5.0		16.3385411442		0.184109177992
0 4 12			-1	-6.0		16.5291090665		0.183557756279
2 0 0			-1	-7.0		17.1775479939		0.183557756279
6 2 8			-1	-8.0		20.8223586861		0.183524431546
2 0 14			0.5	-7.5		20.4709842486		0.183679449397
5 1 3			-1	-8.5		21.5059397803		0.183672785845
0 4 14			-1	-9.5		23.0950725998		0.183721865317
0 2 10			0.5	-9.0		22.6618049382		0.183810785596
6 0 6			0.5	-8.5		22.2262993847		0.183815167516
0 6 16			-1	-9.5		22.2614110562		0.183277844689
4 2 4			-1	-10.5		22.7880524568		0.183287454012
5 1 7			0.5	-10.0		22.5339105781		0.18359823075
5 3 7			0.5	-9.5		22.2525545057		0.183860224099
5 3 1			0.5	-9.0		21.908188246		0.183881523141
0 6 2			0.5	-8.5		21.5727548466		0.183881530401
0 0 20			0.5	-8.0		21.2103324104		0.18381382686
0 2 20			0.5	-7.5		20.9222445127		0.184221015981
4 6 6			0.5	-7.0		20.6557889744		0.184298837539
3 7 1			0.5	-6.5		20.5496744089		0.184338410075
4 6 0			0.5	-6.0		20.2241518679		0.184338410075
2 4 4			-1	-7.0		20.7046273627		0.184351769303
4 2 6			0.5	-6.5		20.409773021		0.184316246911
4 0 12			-1	-7.5		20.4901811146		0.183923685172
3 5 9			0.5	-7.0		20.3779852715		0.183923685172
0 2 4			-1	-8.0		21.4252004519		0.183916821631
6 0 4			-1	-9.0		21.5711939038		0.183932004542
9 1 1			0.5	-8.5		21.5319751819		0.183978659774
7 3 3			-1	-9.5		21.9597569542		0.183969143489
3 3 9			0.5	-9.0		21.7555901362		0.183969143489
4 4 4			0.5	-8.5		21.7276398701		0.184053680493
0 6 14			0.5	-8.0		21.5825793229		0.183980718403
6 4 2			0.5	-7.5		21.2997198317		0.183980718403
3 3 7			0.5	-7.0		21.193958601		0.18427752242
0 2 12			0.5	-6.5		20.9436507949		0.184419770916
4 4 10			0.5	-6.0		20.7163899878		0.184294036131
2 0 10			0.5	-5.5		20.46069887		0.18432508522
0 0 14			-1	-6.5		20.9519624992		0.184304203648
1 7 7			0.5	-6.0		20.7338849338		0.184411023226
4 2 14			0.5	-5.5		20.5334809547		0.184344061864
4 2 12			0.5	-5.0		20.4331589574		0.184749581699
2 0 16			0.5	-4.5		20.3748496957		0.184585410383
7 1 5			0.5	-4.0		20.2111061754		0.184618729557
0 0 12			-1	-5.0		20.8179549143		0.1841424596
5 5 3			-1	-6.0		21.0840039395		0.184129492052
4 2 2			0.5	-5.5		20.904217163		0.184129492052
0 4 16			0.5	-5.0		20.7175635264		0.184058598046
2 4 10			0.5	-4.5		20.499641892		0.183997569548
