HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
1 1 7			0			0		0		0.3		0		0.2012
2 2 0			0			0		2.73701742942		0.357131872152		2.73701742942		11.1953
1 1 3			0.66662102612			0.66662102612		1.40377537718		0.36036554368		2.80755075436		0.4514
3 7 3			0.231176028168			0.897797054289		0.941423320843		0.359837675282		2.82426996253		0.8954
3 1 3			0.0868429650542			0.984640019343		0.767737390735		0.358391957335		3.07094956294		1.2003
0 0 2			0.0751470407925			1.05978706014		0.61744330915		0.357993879542		3.08721654575		1.161
0 2 0			0.00715178944949			1.06693884958		0.603139730251		0.35799257251		3.6188383815		1.4407
1 3 7			0.0429696734823			1.10990852307		0.517200383286		0.357982248097		3.620402683		0.1893
4 4 0			-27.6505484189			-26.5406398958		28.1677488022		0.357982248097		225.341990418		4.9852
7 1 3			1.55156071564			-24.9890791802		25.0646273709		0.357254085817		225.581646338		1.4031
3 3 3			1.25250146294			-23.7365777173		22.559624445		0.357099339643		225.59624445		0.8081
2 6 2			1.01482499354			-22.7217527237		20.5299744579		0.35627584645		225.829719037		1.2892
0 2 4			0.824600814458			-21.8971519093		18.880772829		0.355109724662		226.569273948		1.326
6 4 4			-4.72661740133			-26.6237693106		23.6073902304		0.344185629366		306.896072995		0.6669
5 5 3			0.808252484577			-25.815516826		21.9908852612		0.344274886551		307.872393657		0.8107
7 3 3			0.656734166295			-25.1587826597		20.6774169286		0.34441499837		310.161253929		1.9283
1 3 3			0.62079584145			-24.5379868183		19.4358252457		0.344506046968		310.973203931		0.7045
2 2 2			0.425088912978			-24.1128979053		18.5856474198		0.345040582789		315.956006136		1.1162
2 0 0			0.496548242492			-23.6163496628		17.5925509348		0.345039918143		316.665916826		2.02
1 5 3			0.422056191692			-23.1942934711		16.7484385514		0.345194409085		318.220332476		0.9511
6 2 2			0.371919992052			-22.8223734791		16.0045985673		0.345565233961		320.091971346		3.3001
3 5 3			0.376569240084			-22.445804239		15.2514600871		0.34551437084		320.28066183		0.9259
1 7 3			0.337564064634			-22.1082401743		14.5763319579		0.345597064451		320.679303073		0.9932
4 4 2			0.26076913812			-21.8474710362		14.0547936816		0.346038623138		323.260254677		1.2125
1 1 1			0.271122214879			-21.5763488213		13.5125492519		0.346196319739		324.301182045		0.5749
5 1 3			0.25281074849			-21.3235380728		13.0069277549		0.34631680199		325.173193872		0.9592
3 1 1			0.207879882054			-21.1156581908		12.5911679908		0.346531777961		327.37036776		0.5239
0 4 2			0.190968951911			-20.9246892389		12.2092300869		0.346982910073		329.649212348		3.2657
2 0 4			0.209545403725			-20.7151438352		11.7901392795		0.347288529863		330.123899826		1.3874
1 3 1			0.171647924022			-20.5434959111		11.4468434315		0.347474493199		331.958459512		0.5324
4 0 2			0.15685253809			-20.386643373		11.1331383553		0.347922815036		333.994150658		1.7854
7 1 7			0.172885542906			-20.2137578301		10.7873672695		0.348173271953		334.408385353		0.3505
1 7 7			0.167462355904			-20.0462954742		10.4524425577		0.348259952983		334.478161845		0.4353
1 3 15			0.135489087001			-19.9108063872		10.1814643837		0.34968486883		335.98832466		0.2862
3 1 7			0.143063891814			-19.7677424954		9.89533660002		0.349739428415		336.441444401		0.257
3 5 7			0.139434689891			-19.6283078055		9.61646722024		0.349769754501		336.576352708		0.2309
3 1 15			0.129946074381			-19.4983617311		9.35657507148		0.349998746193		336.836702573		0.2871
3 3 13			0.0679086729809			-19.4304530582		9.22075772552		0.350054564869		341.168035844		0.5636
1 7 5			-0.230274361182			-19.6607274193		9.4510320867		0.349459913856		359.139219295		1.0841
5 3 3			0.111139631997			-19.5495877874		9.22875282271		0.349445483697		359.921360086		0.9351
0 2 18			0.104988326654			-19.4445994607		9.0187761694		0.3496914917		360.751046776		0.3755
5 5 7			0.09678073614			-19.3478187246		8.82521469712		0.349724820679		361.833802582		0.6639
5 3 1			0.0491543992918			-19.2986643253		8.72690589853		0.34975281246		366.530047738		0.5252
1 5 7			0.0974073468971			-19.2012569784		8.53209120474		0.34976807837		366.879921804		0.6035
3 3 1			0.0349203277796			-19.1663366506		8.46225054918		0.349800782833		372.339024164		0.5106
