HKL Value		Reward			TotalReward	Chi Squared Value	Z Coordinate Approximation		dx
1 1 7			0			0		0		0.3		0		0.2012
2 2 0			0			0		2.73701742942		0.357131872152		2.73701742942		11.1953
1 1 3			0.66662102612			0.66662102612		1.40377537718		0.36036554368		2.80755075436		0.4514
3 7 3			0.231176028168			0.897797054289		0.941423320843		0.359837675282		2.82426996253		0.8954
3 1 3			0.0868429650542			0.984640019343		0.767737390735		0.358391957335		3.07094956294		1.2003
5 5 3			0.0736985361169			1.05833855546		0.620340318501		0.357979276974		3.1017015925		0.8107
0 0 2			0.0511890767903			1.10952763225		0.51796216492		0.357778068402		3.10777298952		1.161
0 2 0			-0.00195142677253			1.10757620548		0.519913591693		0.357778068402		3.63939514185		1.4407
7 1 3			0.0184559602446			1.12603216572		0.483001671204		0.357165728222		3.86401336963		1.4031
2 6 2			0.0133680552765			1.139400221		0.456265560651		0.356318499249		4.10639004586		1.2892
0 2 4			-0.0292197002184			1.11018052078		0.485485260869		0.355127156524		4.85485260869		1.326
3 3 3			0.0217208910168			1.1319014118		0.442043478835		0.355190679256		4.86247826719		0.8081
5 3 7			0.0179866938008			1.1498881056		0.406070091234		0.355163599082		4.87284109481		0.2523
1 7 7			0.0073431819624			1.15723128756		0.391383727309		0.355044287438		5.08798845502		0.4353
7 1 7			0.0129948943206			1.17022618188		0.365393938668		0.354994556739		5.11551514135		0.3505
2 2 2			-0.00360462578275			1.1666215561		0.36899856445		0.355728938678		5.53497846676		1.1162
7 3 3			0.00163629435235			1.16825785045		0.365725975746		0.356110152222		5.85161561193		1.9283
1 3 3			0.0107366465611			1.17899449701		0.344252682624		0.356094624419		5.8522956046		0.7045
3 1 7			0.00936629198712			1.188360789		0.325520098649		0.356094624419		5.85936177569		0.257
6 2 2			0.00612805789894			1.1944888469		0.313263982851		0.355833587405		5.95201567418		3.3001
3 5 3			-0.0555538541201			1.13893499278		0.368817836972		0.355295250109		7.37635673943		0.9259
2 0 0			-0.0162432742544			1.12269171852		0.385061111226		0.355295250109		8.08628333575		2.02
1 5 3			0.00504992062219			1.12774163915		0.374961269982		0.355481208929		8.2491479396		0.9511
1 1 1			0.00517733941761			1.13291897856		0.364606591146		0.355583252793		8.38595159637		0.5749
1 7 3			0.00694155743998			1.139860536		0.350723476266		0.355513394482		8.4173634304		0.9932
3 1 1			-0.0135854700116			1.12627506599		0.364308946278		0.355744261225		9.10772365695		0.5239
4 4 2			0.00692992286564			1.13320498886		0.350449100547		0.355784117304		9.11167661422		1.2125
5 1 3			0.00619173027654			1.13939671913		0.338065639994		0.355831406582		9.12777227983		0.9592
1 3 7			0.00599290692292			1.14538962606		0.326079826148		0.355831406582		9.13023513214		0.1893
0 0 16			-1.37992839831			-0.234538772253		1.70600822446		0.347894649195		49.4742385093		1.3342
6 2 4			-0.341018903763			-0.575557676016		2.04702712822		0.348349442566		61.4108138466		0.8727
0 4 2			0.00716749407563			-0.56839018194		2.03269214007		0.348434296785		63.0134563421		3.2657
3 5 7			0.0261960610765			-0.542194120864		1.98030001792		0.34849234453		63.3696005733		0.2309
2 0 4			0.0274986003283			-0.514695520536		1.92530281726		0.34853376046		63.5349929696		1.3874
5 5 7			0.00475169570922			-0.509943824826		1.91579942584		0.348658721613		65.1371804786		0.6639
1 3 1			0.00465648012937			-0.505287344697		1.90648646558		0.348697876707		66.7270262954		0.5324
2 0 2			-0.139313373365			-0.644600718062		2.04579983895		0.348894458711		73.6487942021		0.6502
0 2 2			-0.106619558534			-0.751220276596		2.15241939748		0.34907644582		79.6395177068		0.4614
3 3 1			-0.0934074801984			-0.844627756794		2.24582687768		0.349153122668		85.3414213518		0.5106
3 1 15			0.0128645458765			-0.831763210918		2.22009778593		0.349575009949		86.5838136511		0.2871
4 0 2			0.01147167676			-0.820291534158		2.19715443241		0.349613355515		87.8861772963		1.7854
5 3 1			-0.0617977872911			-0.882089321449		2.2589522197		0.349647746396		92.6170410076		0.5252
1 3 15			0.0227435074283			-0.859345814021		2.21346520484		0.349786362793		92.9655386033		0.2862
0 2 18			0.0220679536518			-0.837277860369		2.16932929754		0.349893181649		93.2811597941		0.3755
